user_name,user_app_rating,user_review_date,company_comment_date,user_comment,company_answer_check
BRO KIM,1,2020년 8월 27일,no_answer,진짜 갈아타고 싶다 별 한개도 아깝,no_answer
백야,1,2020년 8월 27일,no_answer,지금 오류 뜹니다 로그인 안되네요,no_answer
애끼,1,2020년 8월 27일,no_answer,정말 오늘 열 받아죽는줄 알았어요. 장시세가 바로바로 안바뀌고 멈추고 오전 내내 로딩중이였어요. 옆에 키움증권하는 사람보고 가격 몰어봄. 아~ 오늘 손해가 많아요. 도대체 왜 이런거예요. 당장 다른 증권앱으로 갈아타야 할까봐요. 가끔 이런일이 있었는데 오늘이 정말 최악이에요.,no_answer
곽진우,2,2020년 8월 27일,no_answer,알림서비스 제때 안울리고 장초 수익실현 바로안되는거.. 이정돈 참을수있습니다. 근데 서버관리 안돼서 몇십분동안 먹통돼있으면 울화통 터집니다. 정말 디자인말곤 최악의 주식앱.,no_answer
유현준,5,2020년 8월 27일,no_answer,"타 증권 2군데 하다 넘어왔는데 조작쉽고, 내 자산관리 보는것도 이렇게 편하게 보이니. 진작 알고 할껄.. 이란 생각을 합니다.",no_answer
라나,1,2020년 8월 27일,no_answer,"갤럭시 폴드폰으로 화면분할로 잘쓰고있는데 ,갑자기 앱분할지원이안된다네요?뭘업뎃하신건지..하",no_answer
이동휘,3,2020년 8월 27일,no_answer,폴드 쓰는데 업데이트 이후 전체화면이 안 되고 일반폰 비율로만 되네요. 기존에는 화면 꽉 채웠는데 왜 이리 바뀌었는지,no_answer
Ms S,5,2020년 8월 27일,no_answer,잘되고 좋은데 평점이 낮네,no_answer
노래하는남자,1,2020년 8월 27일,no_answer,너무 랙이 많이 걸린다,no_answer
김CJ,5,2020년 8월 27일,no_answer,괜찮아요 쓸만한듯,no_answer
Night King,1,2020년 8월 27일,no_answer,장초반 로딩은 큰손해를 유발하기도합니다.,no_answer
Initial K,1,2020년 8월 27일,no_answer,갤럭시 폴드 사용중 입니다. 전체화면으로 잘 사용하고 있었는데 갑자기 화면 양 사이드가 잘려서 보입니다. 이거 갑자기 왜 그런가요. 다시 설치 해도 마찬가지고.. 빨리 해결해주세요,no_answer
young soo Jung,3,2020년 8월 27일,no_answer,딱히 나쁜점은 없는데 나중에 업데이트 때 해외주식 거래시에 프랑스주식도 거래할 수 있게해주시고 소수점거래도 가능하게 좀 부탁드립니다.,no_answer
혁태강,5,2020년 8월 27일,no_answer,좋아요,no_answer
한상준,1,2020년 8월 26일,no_answer,시세포착 주문 왜 10건으로 제한인가요 다시 늘려주세요 가시성도 좋고 기능도 편리하고 다 좋은데 시세포착이 줄어서 너무 불편합니다. 항상 보고만 있을순 없고 종목은 많은데 어떻게 10개만 해놓나요. 8.26 추가 종목 10개 제한이더니 이젠 설정기간 1달에서 1주로... 서버가 버티질 못하믄 개선을 해서 점점 더 업그레이드 할 생각을 해야지 그냥 다 막고 축소시키면 장땡입니까 짜증나서 갈아탑니다.,no_answer
정승욱,2,2020년 8월 26일,no_answer,갤럭시폴드 사용자인데 8월26일 오늘부터 갑자기 화면비율이 작아지고 로그인하면 화면이 짤려서 주문시에 문제가 많아요 카페 공유하니 저만 그런것도 아니고 폴드 사용자 같은 증상이 많은데 빠른 개선 요청드립니다,no_answer
seung gun kim,1,2020년 8월 26일,no_answer,지금 갤럭시폴드형 풀하면 안되고 화면이 계속짤려요 빨리 수정해주세요,no_answer
이승운,5,2020년 8월 26일,no_answer,타증권사 비교 쉽고 보기편함.,no_answer
김현지,4,2020년 8월 26일,no_answer,"장점 직관적, 사용편리,이벤트시 수수료무료 단점 유관제비용 ㄹㅇ 비쌈, 종목이 일정 개수를 넘기면 실시간 집계가 안됨->이것 때문에 타 mts로 갈아탈까 생각할정도...",no_answer
Sungjin Cho,3,2020년 8월 26일,no_answer,앱 화면이 왜 작아졌나요?? 갑자기 오늘부터 그러네요.갤럭시 폴드,no_answer
변상민,5,2020년 8월 26일,no_answer,8개월사용 렉은없는데 간편인증안되서빡친적 이씀,no_answer
이영민,1,2020년 8월 26일,no_answer,다운로드거 안 되어요....,no_answer
Eunji Jang,5,2020년 8월 26일,no_answer,디자인이랑 인터페이스 깔끔함,no_answer
이창희,3,2020년 8월 26일,no_answer,좋은편,no_answer
이재호,3,2020년 8월 26일,no_answer,댓글 읽은후 뒤로가기 안됨. 확인하시고 조치 해주세요 엄청 불편해요.,no_answer
유승욱,5,2020년 8월 26일,no_answer,굳,no_answer
MJ Ko,3,2020년 8월 26일,no_answer,갤럭시 폴드 쓰는데 오늘부터 갑자기 전체화면 모드가 안되고 짤려서 나오네요..,no_answer
Eun kyung Choi,2,2020년 8월 26일,no_answer,'주식주문' 탭에서 다른탭으로 이동했다가 다시 돌아가면 항상 '매수' 메뉴로 돌아가버리는게 너무 불편합니다! '매도' 하고 있다가 다른거 확인하고 돌아오면 나도 모르게 '매수'로 바껴버려서 헷갈려서 실수로 잘못 주문한적이 있습니다. 돈이 왔다갔다 하는 앱이니만큼 실수하지 않도록 수정부탁드립니다. 한투나 다른 앱은 마지막 메뉴가 기억되는데요. 헷갈리지 않게 빨리 좀 수정됐으면 좋겠습니다.,no_answer
김용한,5,2020년 8월 25일,no_answer,좋아요,no_answer
오세은,1,2020년 8월 25일,no_answer,이거 쓰지마세요 큰 돈으로 하시는 분들은 절대 쓰지 않는게 좋습니다 내가 이거 쓰고 있는데 접속 안되서 손실 크게 난사람 입니다 본인들 서버가 문제여서 상담원과 통화하면 자기는 모른다 알아서해라 뭐 이런식입니다 보상팀에 연락했으니 몇일날 전화올거다를 3번이나 확인 받았는데도 약속을 한번도 지키지 안더군요 보상팀과는 2주가 넘었는데도 연락이 안옴니다ㅋㅋ 그래서 민원실 전화했더니 오히려 본인이 더 짜증내면서 귀찮다는듯 이야기합니다 이번달 안에 전화갈테니 기다리 라고ㅋㅋ 상담원이나 민원실이나 직원들이 아주 많이 부족합니다 주식 20년째 하지만 이런 증권사가 우리나라 대표 증권회사 라는게 참 어이가 없네요 그래도 쓰시겠다면 어쩔수 없지만 큰돈하시는 분들은 절대 이거 하지마세요 나중에 잘못하다가는 큰손실나고 보상도 못 받을수 있어요 그리고 이거 수수료 싸다고 쓰지마세요 신용이자 업계 최고수준입니다 10프로인걸로 알고있습니다,no_answer
Myway 6000,3,2020년 8월 25일,no_answer,"처음 접하게 된 주식 잘사용하고 있습니다 헌데 사용하다보니 딱 한가지 부족한 부분이 있습니다 호가창에서 매수,매도 창이 없다보니 대량의 물량이 순식간에 사라지더라도 대응하기가 너무 늦고, 불편하며 매수할때도 마찬가지로 늦고, 불편합니다 호가창에 매수,매도 창이 뜨게끔 개선 부탁드립니다 개선되지 않을시 부득이 타사 앱으로 갈아탈수밖에 없음을 알려드립니다 그냥 갈아타려다가 몇개월간 사용해 오던 것이라 개선요청 해봅니다 참.. 그리고 관심종목의 업체별로 메모 기능도 있으면 좋겠습니다",no_answer
김진환,3,2020년 8월 25일,no_answer,사용하기 간편해요,no_answer
이가현,3,2020년 8월 24일,no_answer,UI깔끔하고 다 좋은데 잔고에 비중이 안나옴 ㅡㅡ 어디 문의할곳도 없음..,no_answer
박문수,3,2020년 8월 24일,no_answer,업데이트후 종목토론 글 읽고나서 뒤로가기가 안되네요 고쳐주세요,no_answer
Jeong-wan,5,2020년 8월 23일,no_answer,다른 증권앱 다 만져봐도 나무가 제일 낫네요 보기에도 편하고 다른앱에 비해 뭔가 복잡하지않고 한눈에 파악하기가 참 좋은것같아요,no_answer
양성호,1,2020년 8월 23일,no_answer,계좌비밀번호 설정하는대 인증하는대 아무리해도 안됨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 잘좀만드세요 매도를 눌러놓고 기다리는대 매도가왜안되요?,no_answer
조민경,1,2020년 8월 22일,no_answer,로그인오류 계속남,no_answer
박승민,3,2020년 8월 22일,no_answer,진짜 다좋은데 이때까지 쓴모바일 주식중에 제일깔끔한데 차트볼때 세로화면 가능하게좀 부탁드립니다 넓게 보고싶은데 가로로밖에 안되네요..빨리개선해주세요! 그리고 거래량표시가 오류인지모르겠는데 영웅문이랑 차이나는 경우가 있네요 ;;;,no_answer
차경민,1,2020년 8월 22일,no_answer,종목토론글 들어갔다가 뒤로가기가 안됩니다,no_answer
꿈을낚는어부,5,2020년 8월 21일,no_answer,아직 불편한점 없음,no_answer
전상국,2,2020년 8월 21일,no_answer,외화(달러) 입출금 메뉴 만들어주세요 기능이 없으니 매우 불편합니다,no_answer
brandon kim,2,2020년 8월 21일,no_answer,서버 용량 문제인지 접속자 몰리면 주문이 어렵습니다. 호가 3단 이상 낮춰 팔때도 2분 정도 주문 지연으로 체결이 낮은 호가에 되더군요. 서버 속도 개선 부탁 드립니다.,no_answer
가진거라곤돈밖에없는남자,5,2020년 8월 21일,no_answer,여러어플들중에서 인터페이스가 제일 직관적이고 속도도 제일 빠름 해외수수료가 비싼데도 쓰는이유,no_answer
Soonhwan Yun,3,2020년 8월 20일,no_answer,호가창에 시저고가 vi예상가가 색깔로 표기되었음 좋겠어요,no_answer
Seung-Hyun Chae,1,2020년 8월 20일,no_answer,"접속 끊김 문제 좀 해결해 주세요. 트래픽 많을 때는 시세조회, 주문도 안 되고 원..",no_answer
박호준,4,2020년 8월 19일,no_answer,사용은 편하나 해외주식이 불편하네요 환전이 24시간 되면 좋겠어요,no_answer
Ğŕòß Đèùţšçhłæñđ,1,2020년 8월 19일,no_answer,바쁠때 에러생기면 답없습니다.,no_answer
Jaeha Jung,3,2020년 8월 18일,no_answer,매수가 빨라 안되는데 저만 그런가요?,no_answer
JaeYoung Kim,5,2020년 8월 18일,no_answer,간편하고 좋습니다,no_answer
ptsgrill,1,2020년 8월 18일,no_answer,간편번호등록이 왜 자꾸 에러가 나는 건가요 몇번을 다시 설정했는데도 하루 지나면 안 됩니다,no_answer
효선생님,4,2020년 8월 18일,no_answer,가끔오류나요,no_answer
이태승,1,2020년 8월 17일,no_answer,이 앱은 시각장애인의 앱 접근성은 하나도 고려되지 않았네요... 시각장애인 접근성 개선 해주세요,no_answer
혀나,4,2020년 8월 17일,2020년 8월 19일,업데이트 후 종목토론 방에서 글 선택 후 바로 뒤로가기가 안되네요ㅜ.ㅜ 너무 불편해요,answer
몽구,3,2020년 8월 17일,2020년 8월 19일,종토방에서 뒤로가기눌러도 안가져요... 얼른 수정해쥬세요 ㅠㅠㅠ,answer
김민준,1,2020년 8월 17일,no_answer,종토방 들어가면 뒤로가기 안됨 아침 시작장에 렉걸림 스트레스 받아서 증권사 옮길예정임,no_answer
minterstella,1,2020년 8월 17일,no_answer,중요한 장일때마다 로그인오류 체결오류가 빈번해서 탈출합니다.. 모두 성투하세요..,no_answer
서창재,1,2020년 8월 17일,no_answer,주소 입력 란에 주소쳐도 아무 반응이 일어나지 않아 다음 상태로 진행을 할 수가 없습니다.,no_answer
김현국,4,2020년 8월 17일,no_answer,괜찮아요,no_answer
박진아,5,2020년 8월 16일,no_answer,주식 앱 중에 보기에는 제일 나음. 간혹 장초반에 렉 걸리는데 감안하고 쓸것(단타에는 안 좋을 수 있음),no_answer
시저0,5,2020년 8월 15일,no_answer,해외주식 수수료 이벤트 한번더 해주시면 안될까요?? 그때 가입할려다 20일 생성제한걸려서 못했네요 한번더 해주세요,no_answer
여왕개미,1,2020년 8월 14일,2020년 8월 19일,종토방에서 글 보고 뒤로가기 눌러도 뒤로가기가 안되고 종토방에 글 적을때도 길게 안적어져서 불편해요,answer
김용진,3,2020년 8월 14일,no_answer,위젯이 휴대폰을 껐다가 키면 작동을 안하네요 새로고침 설정버튼등 전혀 반응이 없네요,no_answer
강인,5,2020년 8월 13일,no_answer,렉이좀 잇긴한데 간단하고좋네요,no_answer
김동희,1,2020년 8월 13일,no_answer,아 심용 왜안돼냐,no_answer
Ugyeong Gim,2,2020년 8월 13일,no_answer,"차트가 불편해요. 터치 한번에 가로선으로 주가를 가늠할 수 있게 해주세요. 설정 한번에 전체 어두운 테마로 바꿀 수 있게 해주세요. 그리고 어두운 테마에서도 차트 이동평균선 잘 알아볼 수 있게 해주세요. 미국주식 애프터마켓 거래도 가능하게 해주세요. 미국주식 프리마켓, 애프터마켓 거래량도 알 수 있게 해주세요. 다른 증권사 앱들을 보고 좀 배우세요.",no_answer
MiR미르,5,2020년 8월 13일,no_answer,"차트에 보조지표로 대각선 화살표 그리면 시작점 가격, 종점 가격, 그 때의 날짜가 나오는데 시점 대비 종점의 상승/하락률이 나오도록 추가해주세요!!! 날짜는 솔직히 필요없지 않나요ㅋ",no_answer
구본석,1,2020년 8월 12일,2020년 8월 19일,종목토론실 들어가고 뒤로가기 누르면 안 넘어갑니다,answer
나이츠,2,2020년 8월 12일,no_answer,"위젯 끔찍하네, 디자인도 구리고 자동갱신도 안되고 위젯땜에 증권사 바꾸고 싶음",no_answer
Google 사용자,2,2020년 8월 12일,2020년 8월 19일,어플 들어가서 종목의 토론방에 들어가서 글을 하나 읽으면 뒤로가기가 전혀 먹히지않고 그 화면에 갇힙니다. 그 상태에서 다른 조작은 가능하지만 다시 토론방을 클릭해서 봐야하기때문에 상당히 불편하네요. 개선 요구합니다.,answer
Hyuntai Yoo,1,2020년 8월 12일,no_answer,우선 결론부터 저는 비추천합니다 여기는 상담원하고 통화를 할수가 없어요 내가 nh투자증권에 상담전화를 해서 통화 해본게 한번인가 있어요 사람이 없는건지 아니면 내 전화만 일부러피하는건지는 모르겠지만 하여튼 상담원하고 통화하기는 엄청 힘들다는거 알고 사용하세요,no_answer
박상우,1,2020년 8월 11일,no_answer,진심 요즘 너무 버벅되요 매도하고 한참 있다 돈이 들어오고 참 이건 너무하네요! 관리점하세요 돈이 한두푼 돌아가는것도 아닌데 이렇게 시스템에 문제가 많아서....답답하네요,no_answer
Minha Lee,5,2020년 8월 11일,no_answer,초보자도 쉽게 주식할수있는 나무앱 갠적으로 만족합니다ㅎ,no_answer
이영일,5,2020년 8월 11일,no_answer,항상 같이 했으면 하네요~~,no_answer
윤정란,1,2020년 8월 11일,no_answer,계좌개설안됨 뭔 본인인증해도 ci가 없다면서 안넘어가고 지문 카카오페이 다 안됨 ㄹㅇ 끔찍하다,no_answer
그냥산다,3,2020년 8월 11일,no_answer,빠른주문이나 호가주문 기능좀 만들어주세요. 스캘핑하기 너무 힘들어요,no_answer
ykm8892,1,2020년 8월 11일,no_answer,접속장애가 한두번이 아님.. 해외주식도 최근 인증 어쩌고 하면서 접속 안됐음.. 돈 좀 벌었으면 서버안정화에 투자 좀...,no_answer
삼성아이테크,1,2020년 8월 10일,no_answer,해외주식 실시간은 유료-무료화해주세요.15분지연은또먼지. 15분씩이나 지연주가를 알려주니 매수10번해도 한번체결하기 어렵다.다른증권사로 가시길 추천합니다,no_answer
홍근종,1,2020년 8월 10일,no_answer,이 어플덕에 가치투자하게 생겼습니다 매매 잘안하시는분들은 쓸만할 듯 별 1도 아까움,no_answer
김태진,1,2020년 8월 10일,no_answer,예전에는 최근뉴스 공시 종목요약에 다나오더니 이제는 보기어렵게 뉴스 공시 보러가기 눌려야 볼수있게해놨네? 간편하게 최대한 보기쉽게해놔야 거래를 하지 다른증권사로 옴기라 이거제? 나무증권 안쓸란다 갈아탄다 되돌려놔라 장사안할거냐?,no_answer
도영숙,5,2020년 8월 10일,no_answer,증권 첫이용 나무로 하려고요 ^^)♡,no_answer
구팡,1,2020년 8월 10일,no_answer,최악임 절대 다운 ㄴㄴ,no_answer
한복란,1,2020년 8월 10일,no_answer,앱실행 오류시 고객센터 연락이 안됨!! 약 세달 사용했는데 오류 두번 경험,no_answer
Huichang Lee,1,2020년 8월 10일,no_answer,하....... ㅜㅠ 한번의 실수가 크네...,no_answer
정원준,1,2020년 8월 10일,no_answer,장난하니?오늘 로그인 문제 어쩡거니?지난번에는 매수매도 취소주문 먹통으로 손실보게하더니 오늘은 로그인 문제니?,no_answer
김구,1,2020년 8월 10일,no_answer,간간히 로그인 먹통 시간을 초 단위로 다투는 증권에서 이게 머하자는건지. 암튼 안쓰시는 분들은 절대 절대 비추.,no_answer
jihyang oh,1,2020년 8월 10일,no_answer,업데이트한 후에 로그인이 너무 안돼서 삭제후 재설치하려는데 재설치도 안되고있어요 빠른조치바랍니다,no_answer
아싸봉,1,2020년 8월 10일,no_answer,기본이 없음,no_answer
Man Hyung Lee,1,2020년 8월 10일,no_answer,쓰지마세요. 전산오류가 툭하면 나타남.. 아침지연이 다반사임. 7월 16일 매수취소했는데 매수가 되버림. 보상연락은 왔으나 세금은 보상못한다함. 예상금액보다 15프로 줄어든 상태로 보상하겠다함 8월 10일 로그인이 안됨.. 언제까지 정신 안차리나 계속 후기 작성예정.,no_answer
에쎄체인지,1,2020년 8월 10일,no_answer,갑자기 로그인 안됨,no_answer
뚜강,1,2020년 8월 10일,no_answer,간편로그인하려는데 로그인을할수없습니다. 처리가불가합니다(0) 이렇게뜨는데 왜이런거죠?,no_answer
simon bae,1,2020년 8월 10일,no_answer,약20분 전부터 로그인이 되지 않고있습니다. 계좌를 옮겨야 하나요?,no_answer
정의엽,1,2020년 8월 10일,no_answer,로그인 안되요,no_answer
Midas,1,2020년 8월 10일,no_answer,최악의 어플 거의 한시간째 사용안됨. 공매도 풀리면 가장 먼저 공매도하고 싶은 1순위회사,no_answer
Jun Ho Park,1,2020년 8월 10일,no_answer,절대 쓰지 마세요. 로그인 안되요.,no_answer
비바지디브,1,2020년 8월 10일,no_answer,또 에러나네 간편로그인 실패라고 30분째 뜸,no_answer
Alice Lee,1,2020년 8월 10일,no_answer,로그인 계속 안되고 있습니다. 수초만에 변하는게 주식장인데 너무하는 것 아닌가요??,no_answer
윤혜성,1,2020년 8월 10일,no_answer,이거 오늘 저만 안되나요? 모바일 쓰고 있는대 고객센터 전화도 안되고 로그인도 안대고 하...,no_answer
junsik won,1,2020년 8월 10일,no_answer,장난하나 일부러 처막은기가? 손해액 배상할거냐?,no_answer
염정현,1,2020년 8월 10일,no_answer,아니 접속자체가 안되면 그간에 발생한 손실은 어떻게 보상함????빨리 복구 안하냐....,no_answer
그린필드,1,2020년 8월 10일,no_answer,서비스 개판입니다 ㅡㅡ 매매오류 심하고 오늘은 로그인까지 안되네요,no_answer
김안나,2,2020년 8월 10일,no_answer,로그인이 안되요 처리불가 하다고 뜹니다,no_answer
hanbit4516,1,2020년 8월 10일,no_answer,로그인이 안돼요 빨리 좀 해결해주세요,no_answer
smsmsm kim,1,2020년 8월 10일,no_answer,로그인안대요...주식어플이 렉도심하고,no_answer
헤라,1,2020년 8월 10일,no_answer,안정성이 최우선인 MTS인데 갑자기 로그인 안 된다고 공지뜸ㅎㅎ 손해 어쩔거냐? 여러분 타사 쓰세요 저도 접속 되는대로 갈아탑니다,no_answer
송미정,4,2020년 8월 10일,no_answer,간편인증 로그인이 안되는데요 어떡해야 하나요?,no_answer
김소연,2,2020년 8월 10일,no_answer,로그인이 안돼요,no_answer
Hyesuk Kim,3,2020년 8월 10일,no_answer,접속이되지 않아요 ㅜㅜ,no_answer
JU주쥬,1,2020년 8월 10일,no_answer,너무꾸졌네요 차트가 잘못된것도 있고...말이되나요,no_answer
HB Jeong,1,2020년 8월 10일,no_answer,별한개주기도아깝다 ㅡㅡ절대하지마세요,no_answer
최보람,1,2020년 8월 10일,no_answer,중요한 타이밍에 로그인이 안되네요.,no_answer
ju-yun Ahn,1,2020년 8월 10일,no_answer,매도해냐하는데 왜 로그인이 안되는거에요?? 너무 화가나고 이거 어디에 책임을 물어야하나요,no_answer
Ro뚜룹,3,2020년 8월 10일,no_answer,왜 간편인증로그인을하는데계속 오류가뜨나요ㅡㅡ?,no_answer
Hyemi park,1,2020년 8월 10일,no_answer,로그인이 왜안되요!,no_answer
Yangje Park,1,2020년 8월 10일,no_answer,왜 로그인 안돼죠???...,no_answer
최봉석,1,2020년 8월 10일,no_answer,로그인 안되고 있네요....,no_answer
junghwan kim,1,2020년 8월 10일,no_answer,로그인이 안되네..,no_answer
변다혜,1,2020년 8월 10일,no_answer,이거오ㅑ 로그인 안돼요? 아 진짜ㅠㅠㅠㅠ급한데,no_answer
Google 사용자,1,2020년 8월 10일,no_answer,지금 팔아야되는데 왜 로그인이 안되냐..짜증나네,no_answer
이상기,1,2020년 8월 10일,no_answer,왜 로그인이 계속 안되나요,no_answer
박은주,1,2020년 8월 10일,no_answer,로그인에러.... 콜센터도 통화안돼고...,no_answer
써큘러,1,2020년 8월 10일,no_answer,접속 안되는데 전화도 안 받어?,no_answer
장용석,1,2020년 8월 10일,no_answer,이거 지금 저만 로그인 안되는건가요???,no_answer
안지섭,1,2020년 8월 10일,no_answer,지금 로그인 안되요 ㅡㅡ 빨리좀 급해죽겠는데 지금 30분째 로그인 안됩니다 빨리좀 처리해줘요 진짜 장난하나,no_answer
w jean,1,2020년 8월 10일,no_answer,뭐만하면 애러남,no_answer
모루,1,2020년 8월 10일,no_answer,간편로그인 사용하고있는데 사용 2일째에 로그인이 안된다고하네요.. 어쩌자고 이러는건지...,no_answer
Joohyun Kim,1,2020년 8월 10일,no_answer,간편인증로그인이안돼나요?답장도안해주고사후처리가별로네요.들어가야확인이되죵,no_answer
김미리,1,2020년 8월 10일,no_answer,최악. 로그인안되면 어쩌라고,no_answer
남권혁정,1,2020년 8월 10일,no_answer,와 접속이 안되노,no_answer
sun jin,1,2020년 8월 10일,no_answer,처리할수업다고 로그인이 안되네요..투자에 타이밍이 얼마나 중요한지 모르십니까... 앱종료하고다시해도안되고 최신버전인데도 안되고,no_answer
이현창,2,2020년 8월 10일,no_answer,로그인 왜안돼나요,no_answer
Byung Duck Choi,1,2020년 8월 10일,no_answer,로그인 왜안됨? 팔지를 못해서 손실생기네?,no_answer
유승우,1,2020년 8월 10일,no_answer,"장초반에 로딩걸려서 아무것도 못할때 개답답함. 큰금액으로 장초반 단타하시는 분들은 이 앱 개불편함... 인터페이스는 편한데.. 로딩,버퍼링 오짐 어쩔때는 장초반 호가창 보는것도 버퍼링때문에 안됨 인터페이스는 보기편하나 제발 성능 문제 해결좀.. 대부분 평점 낮게 주는거 이 이유일듯",no_answer
강한인생,1,2020년 8월 10일,no_answer,서버 관리가 얼마나 안되면 로그인이 안됩니까.,no_answer
D S,1,2020년 8월 10일,no_answer,로그인도 잘 안되고 뭐만 하면 팅겨서 재로그인..중요한 타이밍에 매수매도 안되고...최악의 어플이네요 더 큰 피해보기전에 다른 걸로 갈아타야할듯 체결메세지도 한참 뒤에서 옴,no_answer
김명진,1,2020년 8월 10일,no_answer,아 이거 안쓸란다 장중에 로그인안되네 ㅡ.ㅡ,no_answer
긴군,1,2020년 8월 10일,no_answer,지금 장난해 머하자는겨,no_answer
lyusia79차선경,1,2020년 8월 10일,no_answer,로그인 안됨1 0분 넘게,no_answer
DongMin Lee,1,2020년 8월 10일,no_answer,로그인을 할 수 없다네여.... 장중인데..,no_answer
돼지는꿀꿀,1,2020년 8월 10일,no_answer,로그인이안되여 왜안되지 어플이거하나밖에안쓰는데 갑자기로그인안됨,no_answer
Yu Jeong Hwang,1,2020년 8월 10일,no_answer,"중요한 시점마다 렉걸리고 로그인 안되고... 거래못해서 발생하는 손실 책임질건가?! 숨넘어가는건 둘째고, 정말 제일 중요한 시점에... 내 자산을 제대로 거래하지 못하게 만들 망할 회사라... 이제 정말 참다참다 옮기려고 합니다.. 거지같은 시스템",no_answer
shad L,1,2020년 8월 10일,no_answer,다른 증권사앱쓰세요. 이런 버러지 맨날 오류생기는 앱 쓰면 자산증식은 개뿔 파산합니다.,no_answer
Bioneunnare Mcgurly,2,2020년 8월 10일,no_answer,왜 로그인이 안돼여..? 예...?,no_answer
너어,2,2020년 8월 10일,no_answer,로그인 오류 발생,no_answer
최준영,1,2020년 8월 10일,no_answer,아 오늘 아침에 팔아야되는게 있는데 또 안들어가지네 ㅎㅎ 로그인 문제좀 고쳐주세요 그래야 다른 증권사로 갈아타죠,no_answer
Ahn Beng,1,2020년 8월 10일,no_answer,간편 로그인 불가로 뜹니다... 돈은..? 누가 어찌 해주나..? 빨리 좀 어찌 해봐바요,no_answer
바이쪼이,1,2020년 8월 10일,no_answer,이런 로그인 안되면 어쩌자른거야..돈물어내라..로그인도 거.지같이 늦고 안되고..종목검색도 키워드치면 몇초후에나 검색되고..,no_answer
