user_name,user_app_rating,user_review_date,company_comment_date,user_comment,company_answer_check
달려라hani,1,2020년 8월 26일,no_answer,이건 어플도아님 이익을 사용자편의에 사용은 안하는지 다운자체가 안됨!!,no_answer
용용용,1,2020년 8월 26일,no_answer,다른 금융앱들 보고 좀 배우세요 진짜. 일 안합니까????오류뜨는거 한두명 아닌거같은데 이렇게 가독성 떨어지고 산만한 앱 처음이에요. 여기 개발자들은 2008년도에서 멈춘채로 사시나봐요^^ 계좌 개설 3시간만에 없애고싶어요. 앱때문에.,no_answer
하윤류,1,2020년 8월 26일,no_answer,이걸 쓰라고 만들었나,no_answer
yugo Lee,1,2020년 8월 26일,2020년 8월 28일,주식 1주 준다고 하는건 왜 잔고현황에 보이질 않나요? (추가) 추첨일로부터 며칠이 아니라 수 주가 지난 것 같습니다.,answer
이상훈,1,2020년 8월 26일,no_answer,기능 너무 불안정.. 돈 주고 만든 어플인가..,no_answer
Wee24 1,1,2020년 8월 26일,no_answer,짜증나네 사진찍히지고 않는데.. 뭘,no_answer
밍밍굴,1,2020년 8월 26일,no_answer,어플 진짜 답없음,no_answer
ddo haja,1,2020년 8월 26일,2020년 8월 26일,단타 치다가 골로간다 화면 이동시 렉이 너무심하다 이건 무조건 생김 화면 이동하는 순간 지구 내핵까지 떨어져 있는 자신을 보게 될 것 이야 가자 나락으로!,answer
손인영,1,2020년 8월 26일,2020년 8월 26일,진짜 비추천..1주 이벤트 참여했다 낭패봤어요 카뱅에서 1주 무료로 준다길래 계좌개설했는데 어플 가보니 엉망진창입니다. 아이디등록은 하고 1주 추첨 이벤트 참여하려하니 스마트인증을 하라고 함. 스마트인증 하려고 하니 공인인증서 인증해야하는데 타은행 공인인증서는 등록하라함. 타행 인증서 등록하려고하니 종합계좌입력이 아예 막혀있어 계속 시도해봤지단 무한반복.... 도대체 어플도 제대로 안만들어놓고 이벤트는 왜하나요? 괜히 이벤트참여하려다 지금 시간만 낭비하고 너무 화가납니다.!!,answer
박정운,2,2020년 8월 25일,2020년 8월 26일,선물옵션도 호가창 주문 가능해야지 주문하고 있다가 다 놓침. 필히 수정 고객센타는 통화도 잘 안되고 앱에서도 고객센타에 연락이 되게 해줘야지 앱 편하데,answer
정군,1,2020년 8월 25일,no_answer,밥먹듯이 접속오류남,no_answer
noh youngry,1,2020년 8월 25일,no_answer,뭐 이런 병맛같은 불편한 앱이 다있냐. 메뉴 기본용어부터 다시 다 수정해서 업데이트 하시길. 글고 툭하면 고객센터에 전화해서 문제처리하라면서 고객센터 전화연결 되는 꼴을 본적이 없다. 당장 삭제하고싶은데 아직 계좌환불도 못받아서 쌍욕하면서 기다리는중,no_answer
김민정,1,2020년 8월 25일,2020년 8월 26일,"요며칠 계속 응답시간이초과하였습니다 등 접속이 안되고있어요. 몇시간동안 몇분동안 안되는 경우가 잦고요, 이러다 매도해야할 타이밍에 매도를 못할까봐 점점 걱정이 되네요. 와이파이, 데이터 모든 상태에서 접속이 안되니 답답할 따름입니다. 오늘은 오후 2시쯤부터 지금 5시까지 접속이 안되네요 ㅡㅡ 방금 업데이트를 했는데도 접속이 안돼요. 이거 어찌해야합니까 진짜 짜증나네요 + 2020.8.25 진짜 짜증나서 주식 다 옮기렵니다 폰 세 번 껐다 켜도 안돼요 이런 거지같은 어플 때문에 매도 매수 타이밍 놓치니 화딱지만 나네요 ㅅㄱ",answer
전용남,1,2020년 8월 25일,2020년 8월 26일,앱이왜이러죠?도대체개선은언제되는건가요 몇년잘쓰던앱인데 한두어달정도됬나업데이트후에 자꾸멈치는현상 몇만원하는손실이아니라제때팔지못해 몇백만원손실은기본 제발 개선좀하세요 손바닥으로가릴려고하지말고 문제가있음 해결을해야지 잘되던 앱이 갑자기핸드폰성능?데이터속도?,answer
이동연,1,2020년 8월 25일,no_answer,펀드를 선택자여 투자 체험을 해 보려고 했는데 날짜를 선택하라고 해 놓고 정작 날짜 선택이 안 된다. 앱 기능때문에 금융사 신뢰까지 떨어짐,no_answer
Kathy Bolio,1,2020년 8월 25일,no_answer,매도됐는지 안되었는지 알수가 없네요,no_answer
서유리,1,2020년 8월 24일,no_answer,다운로드가안되요,no_answer
이동욱,1,2020년 8월 24일,2020년 8월 25일,혹시 어플 관리하는 방법을 모르세요?? 몇주째 로딩때문에 다들 뭐라고 하는데 도대체 이번 업데이트에서 어느부분이 고쳐진건지 하나도 모르겟네요,answer
안녕,1,2020년 8월 24일,2020년 8월 25일,다른거 하다가 앱을 다시 들어가면 주식 리스트가 하나도 안보여서 다시껏다가 로그인해야되요 전체적으로 다 느리기도 하고 핸드폰은 산지 얼마안된거라 핸드폰탓은 아닌듯합니다 정말 최악....,answer
진진,1,2020년 8월 24일,2020년 8월 25일,느려요,answer
진실된시각으로세상을바라보라,5,2020년 8월 23일,2020년 8월 25일,사실 처음 사용할땐 일반 금융어플보다 이용이 까다롭다는 생각은 했었는데 이용설명 자세히 살펴보고 사용하니 지금은 불편없이 잘 사용하고 있습니다. 그런데 공모주청약은 별도의 자산관리어플을 설치해야하는게 번거롭긴하네요 통합이 아닌게 아쉽습니다.,answer
리쓴푸시캣,5,2020년 8월 22일,2020년 8월 25일,인터페이스 맘에 듦.,answer
박건규,5,2020년 8월 22일,2020년 8월 25일,"뭐 가장 보기 좋은,비주얼이 좋은 회고 앱이죠",answer
이삼희,5,2020년 8월 21일,2020년 8월 25일,좋아요,answer
Yong Hoon Sung,5,2020년 8월 21일,2020년 8월 25일,꽤 편리하게 잘 만들었음,answer
TaeWoong Kong,1,2020년 8월 21일,2020년 8월 25일,가로 화면에서 안드로이드 시스템바로 인해 우측 일부가 가려집니다. 빠른 해결 부탁합니다. 이번 업데이트에도 포함 안됐네요. 가로화면 얼른 해결 부탁드려요,answer
김국화,1,2020년 8월 21일,no_answer,로그인 하기가 왜이리 힘든가요....,no_answer
심관효,1,2020년 8월 21일,no_answer,제발좀,no_answer
김보라,1,2020년 8월 21일,no_answer,앱깔고 리뷰달긴처음ㅡ욕나오는앱ᆢ,no_answer
jh choi,1,2020년 8월 21일,no_answer,쓰레기,no_answer
ncaman,1,2020년 8월 20일,no_answer,최악의 앱.. 다른 증권사로 옮겨야겠단 생각뿐!!,no_answer
E minem,1,2020년 8월 20일,no_answer,신분증 50번찍은듯,no_answer
doo hark na,1,2020년 8월 20일,no_answer,버그 투성이,no_answer
술술술술술술,2,2020년 8월 20일,no_answer,안드로이드 종목토론방 게시글 보고 뒤로가기 눌러도 목록으로 안가짐 ㅡㅡ 한참을눌러야 한페이지 넘어감,no_answer
김아영,5,2020년 8월 20일,no_answer,좋아요 😀 👍,no_answer
백호TV,1,2020년 8월 20일,2020년 8월 25일,계속 버퍼링 걸려요 왜그럴까요?,answer
순이채널,3,2020년 8월 20일,2020년 8월 25일,이벤트 1주 준다는데 왜 없어요??,answer
김혁민,1,2020년 8월 20일,2020년 8월 20일,아...무슨 로딩이 계속 ㅡㅡ,answer
Cosmos,1,2020년 8월 19일,2020년 8월 20일,화면 구성 엉망이에요. 타 mts 대비 매우 불편하고 없는 기능이 많음. 개선을 요합니다.,answer
JongSik Hong,1,2020년 8월 19일,2020년 8월 20일,로그인 다운로드 안됨,answer
김세훈,5,2020년 8월 19일,2020년 8월 20일,요즘 최근에 증권계좌 계설해서 잘쓰고 있어요~ 첨엔다른앱 쓰다가 한국투자로 바로 바꿨습니다~ 저는 무한로딩 튕김 없어요~~~,answer
뜌뜌,2,2020년 8월 19일,2020년 8월 12일,"내가 산 주식이 어디서 산건지, 몇주 얼마에 매수 했는지 이런내역 부터 제대로 볼수있어야 하는데 이거 볼려면 한참 헤매서 봐야합니다. 들어가도 총 주만 써있고 각 매수가와 각주 이런게 제대로 표시가 안되있어 보기 불편하네요",answer
최혜연,1,2020년 8월 19일,2020년 8월 20일,대출도승인완료되었는데도 입금도하지않는투자증권,answer
오세희,3,2020년 8월 19일,2020년 8월 20일,카카오뱅크랑해서 주식 1주 준다면서요 왜 안줘요,answer
happy we should be,1,2020년 8월 19일,2020년 8월 20일,계좌조회하려는데 왜자꾸 모의투자라고 뜨면서 안되는지 답답하네 앱 왜이래요?? 한두푼 거래하는것도 아닌데 미치겠네,answer
이창훈,1,2020년 8월 18일,2020년 8월 19일,"무한 로딩, 전혀 간편하지 않은 간편 로그인.. 지문인증을 했는데 왜 또 비밀번호를 쳐야하는 건지... UI가 어떻고 기능이 어떻고를 얘기하기 전에 너무 불편한 사용자 경험입니다. 다른 걸 다 떠나서 자동 로그인이라던가 세션 재갱신이라던가. 사용자 입장에서는 이러한 기본적인 성능 개선이 제일 시급합니다. 1달만 더 기다려보고 개선의 노력이 안보인다면 다른 증권사로 갈아타려합니다. 1달이면 분석, 기능수정(개선), 품질 테스트까지 충분할 것입니다. 돈을 들여 마케팅과 프로모션 등을 진행하여 유저를 모으는 것은 쉬우나 한 번 떠난 유저를 다시 돌아오게 하는 것은 정말 어려운 일입니다. 개발자분들 노고가 많습니다. 힘내십시오.",answer
신복임,1,2020년 8월 18일,no_answer,불편하다,no_answer
좁쌀할멈,1,2020년 8월 18일,2020년 8월 25일,버벅거려서쓸수가없어요 조치좀취해주세요,answer
마하수리수리,5,2020년 8월 17일,no_answer,좋아요,no_answer
Jake Shin,1,2020년 8월 17일,2020년 8월 25일,엄청 느리고 불편함 다른 앱으로 갈아탐.,answer
ᄋᄋ,5,2020년 8월 17일,no_answer,만족합니다.,no_answer
VIPER,2,2020년 8월 16일,2020년 8월 18일,노트 20 위젯 설정 안됩니다. 확인 조치 부탁드려요.,answer
박영웅,2,2020년 8월 16일,no_answer,제발 뒤로가기 누르면 뒤로좀 가라 처음으로 가서 처음부터 다시하게 만드네... 그리고 왜 자꾸 저장한게 사라져서 다시 치려하면 앱이 꺼지는거야? 뭘 할수가 없네;;,no_answer
이한얼,1,2020년 8월 15일,no_answer,"진짜 짜증나네...별 한개도 아까움 인터페이스도 좋은지 모르겠고 복잡함 세세하게 구현 하는지 모르겠는데 지나치게 세분해서 오히려 가독성은 떨어짐 게다가 허구헌날 로그인하면 계좌없다고 뜨는데 개선좀 해주시죠...?다른 한국투자증권 어플에선 확인되는게 이 앱만 오면 말썽이네요.내부적으로 해당 내용을 알고 Q&A에 조치사항 명시해놓은거 같은데 하루에 재설정 몇번 하는지 모르겠음.(생체 바이오가 문제인줄 알고 비번치고 들어가도 똑같음,애초에 다른앱에서 확인 되는게 여기서 연동이 안된다는거 부터가 문제)이제 한달 되가는데 그냥 공부했다치고 다른 회사로 갈아타고 싶음",no_answer
한우리,1,2020년 8월 14일,2020년 8월 25일,진짜 어플이런줄알았으면 절대 가입 안했을텐데! 로그인도 똑바로 안되서 몇번이나 다시 하게 만들고 속도도 너무 느리네요. 토론방 보고 뒤로가기 누르면 뒤로가기는 되지도않고 스트레스받게하는 어플.,answer
Choongseok Lee,1,2020년 8월 14일,2020년 8월 18일,위젯에 보유종목이 아닌 다른 종목이 나옵니다.,answer
걸지마시비ᅩ,1,2020년 8월 14일,no_answer,쓰레기어플ㅋㅋ,no_answer
김성영,2,2020년 8월 14일,2020년 8월 18일,쓰고는 있는데 곧 갈아탈것 같다. 종목 검색하는데 검색이 안되는 경우가 허다하다. 껐다가 다시 켜야함. 그 동안 2프로 올라있음 ㅋㅋ,answer
김박사하단동,1,2020년 8월 13일,2020년 8월 25일,진짜렉거지같이걸림,answer
석진엽,2,2020년 8월 13일,2020년 8월 19일,"기기보안(패턴, 지문 등) 설정 없이 홍채 로그인이 됐는데, 오늘 오후부터 갑자기 기기보안 안하면 홍채 로그인이 안되네요. 엄청 불편합니다. 전 기기보안 사용을 안합니다. 방법이 있으면 알려 주세요.",answer
Jihoon Lee,1,2020년 8월 13일,no_answer,진짜 최악의 UX네요...,no_answer
김성용,1,2020년 8월 13일,no_answer,이앱 진짜별로네요 로그인하고 주식잔고에서 홈버튼만누르면 껏다가다시켜야되네요 아귀찬아 그리고 메뉴도보기도어렵게해놨고 여튼 별로입니다 별하나도 아깝네요,no_answer
Lee Toy,1,2020년 8월 13일,2020년 8월 18일,이거 예수금 맞는건가요? 저는 있는돈 거의 다 샀는데 왜 예수금에 100만원있죠?? 내가 모르는건가... 어제까지는 없던게 생기네요;,answer
박윤호,2,2020년 8월 12일,no_answer,오ㅔ케느림?,no_answer
이지훈,1,2020년 8월 12일,no_answer,"계좌 만들었다면서, 시키는 데로 로그인 했는데 왜 계좌가 없냐... 뭐가 되는게 없냐...",no_answer
최정기,1,2020년 8월 12일,no_answer,짜증남 앱켜놓고 다른거하거나 폰다시켜면 다시접속중 로딩이 겁나김 가끔 다시 로긴이 안될때가 있는데 그럴때마다 앱껏다키고 로그인하고 비밀번호까지 쳐야되는 수고로움이 열뻗치게함,no_answer
임종오,1,2020년 8월 12일,no_answer,개빡침,no_answer
GyeongJu Seo,1,2020년 8월 12일,no_answer,"진심 내가 2020년을 살고 있는지 의문이 든다... 종목검색시 세부항목 확인할려고 들어갔다가 뒤로가기 누르면 다시 종목 검색으로 가는게 아니라 홈으로 가버린다... 하여튼 뭘 검색하고 들오가서 다시 검색창으로 돌아갈 방법이 없다 어디든 마찬가지 주문, 현재가 금융상품 등등등 상세페이지에서 뒤로가기 누르면 전화면이 아닌 바로 홈으로 가버린다... 여러가지 볼려면 계속 검색해서 보든가 검색하는 족족 관심으로 해놓든가... 어우 빡쳐서 진자",no_answer
기영훈,1,2020년 8월 12일,2020년 8월 13일,정말 쓰레기같은 어플 신규계좌개설하면 1주 준다고 했더만 로그인도 제대로 못하고 하고 ㅉ 다른증권으로 간다 한투 절대 안쓴다,answer
ᄋᄒᄌ,1,2020년 8월 12일,2020년 8월 13일,초록색 동그라미 계속 돌아가며 멈추는 현상때문에 혹시 내 휴대폰(갤s8+)이 문제인가 싶어서 제가 갤노트20 울트라로 바꿨습니다. 그런데도 마찬가지네요 서버 좀 증설하던가 해주세요.. 계속 이런식이면 정말 주식 다 빼고 다른 증권사로 이관할겁니다. 저 적은 금액 투자하지 않아요.. . 매일 여러번 사고파는 사람인데요 제때 사고팔고가 안되니 손실이 큽니다. 제발 개선 좀 해보세요!,answer
박상순,1,2020년 8월 12일,2020년 8월 12일,현재 신규상장주(한국파마 등)를 검색하면 앱이 강제로 종료되는데 파악하고 있는 사항인가요????? 이것 때문에 신규상장주 거래는 물론 차트자체를 못 보는데 빠르게 업데이트 해주세요. 거의 한달 가까이 돼 갑니다,answer
최유정,1,2020년 8월 11일,2020년 8월 12일,수량 정정눌렀는데 위에는 정상처리됐대놓고 밑에는 원주문과 주문량이 동일하므로 처리되지않았다는데 이게뭔가요? 처리됐다는건지 안됐다는건지 그리고 수량이달라졌는데 왜 원주문과동일해서 정정이안되는지요?,answer
Google 사용자,1,2020년 8월 10일,2020년 8월 13일,주식추첨 이벤트 하려면 계속 로그인 하라고 떠허 참여가 불가함..,answer
daffa d,1,2020년 8월 10일,no_answer,절레절레,no_answer
최하나,1,2020년 8월 10일,no_answer,앱이 왤캐 렉먹는거에요? 진짜 빡치네 좀 고칠생각을 하세요,no_answer
김수연,1,2020년 8월 10일,no_answer,미래에*에서 다 갈아타려했는데 증시 오를때마다 앱로딩 길어지고 지금은 접속도 안되네요. 수수료 조금더줘도 미래에* 써야겠어요. 이래서야 뭔거래하겠습니까,no_answer
JOONHA KIM,3,2020년 8월 10일,no_answer,뉴스 보다가 관련주식 확인하고 다시 뉴스탭으로 돌아오면 다시 처음부터 읽어야하는데 그것좀 고처주세요 매번 뉴스 목록 다시 내려가기 힘듭니다,no_answer
sujin kim,4,2020년 8월 10일,no_answer,폰을 껐다키면 위젯이 작동하지 않아 다시 위젯 설정을 반복했는데... 해결방법이 있는지 문의 드립니다,no_answer
Gustavo Kim,1,2020년 8월 10일,2020년 8월 12일,안드로이드 os 업그레이드 이후 로그인이 안됩니다.. 거래를 못하는데 빠른 조치바랍니다.,answer
정영석,2,2020년 8월 9일,2020년 8월 12일,금융상품 거래에 너무 불편함. 조회 매수 매도 교체매매 등 기본기능을 중심으로 설계하면 좋겠는데 도데체 어느매뉴에서 어떻게 거래해야 하는지 찾기가 너무 어려움. 거래후 내가 거래한 내용이 제대로 입력되었지 몰라 또하고 또하고 뭔 짓을 하는지 모르겠음,answer
한훈,1,2020년 8월 9일,no_answer,영원히 로딩만 되고 로그인이 안됩니다 지금 주식 팔아야 되는데 미치겠네요 지금 일주일째 무한로딩에 로그인이 안됩니다 고객센터에 전화도 평일 점심시간에나 가능한데 전화도 대기인수 많아서 연결 안되고 점심시간이 끝나버립니다,no_answer
Jw I,1,2020년 8월 9일,no_answer,로그인이 안됨 로그인시 화면 멈춤 제거 재설치 해도 안되네요 휴일이라 고객센터 도움도 못받고,no_answer
멋진놈,1,2020년 8월 8일,2020년 8월 12일,아니 이앱은 왜 실행도 안해도 왜자꾸실행되서 메모리 잡아먹죠? 백그라운드 실행 왜하나요? 중국이에요? 주식앱중에 제일 인터페이스 불편한건 덤 나도 IT하는데 개발진 다바꿔야 할듯,answer
김명현,1,2020년 8월 8일,2020년 8월 13일,무한로그인 반복....,answer
김민선,1,2020년 8월 8일,no_answer,왜이리 별점이 낮은지 궁금하면 설치해봐라 시간낭비,no_answer
신승호,1,2020년 8월 8일,no_answer,체결이 이루어져도 알람이 안와요. 설정에서 알람은 당연히 킨 상태구요.. 광고도 오는데 체결알람이 안온다는게..,no_answer
김봉봉,1,2020년 8월 7일,no_answer,리뷰에 별1개가 많은 이유가 있네요.,no_answer
박동주,1,2020년 8월 7일,no_answer,불편하고 오류나서 전화 하면 하루내내해도 안받음 진짜 욕나옴. 이런회사는 없어져야 함 존재할가치가 없음.,no_answer
Joohee Park,4,2020년 8월 7일,2020년 8월 12일,'잔고' 탭의 리스트뷰에서 종목명 대신에 종목코드로 표시할 수 있는 방법 없나요. 미국 etf는 이름이 길어서 종목명이 무의미 합니다,answer
해바라7l,5,2020년 8월 7일,2020년 8월 12일,리뷰들이 안좋아서 반신반의 설치 후 진행해보니.. 초보자인데도 매수매도시 전혀 어려움이 없고 실시간으로 확인하는데 아무 버벅거림도 없네요. 아주 잘 활용중입니다~^^ 기업의 재무재표도 자세히 보여주고 전 별점 5점 충분하다 보네요. 전 참고로 안드로이드 A7쓰고 있습니다. 부탁이 있다면 업댓시 댓글들에 귀기울여 달라는거 하나입니다~^^,answer
Dani Kim,1,2020년 8월 7일,no_answer,완전최악 가입했다 탈퇴,no_answer
정재율,1,2020년 8월 7일,no_answer,비대면개설시 신분증 촬영 카메라 앱 먹통 (검은화면),no_answer
유돌유느,2,2020년 8월 7일,no_answer,"업데이트 후에 렉이 너무 많이걸려요 순간이 중요한데 증권어플이 이러면 안되는거잖아여,,,",no_answer
두둥등장뽀로로,1,2020년 8월 7일,no_answer,로딩 진짜 너무 심한거 아닙니까 하루에 몇번을 재접하는지 모르겠네요,no_answer
윤경찬,1,2020년 8월 7일,2020년 8월 12일,Ui 자체는 좋은데 '정확히1개의 레코드가 조회되야 합니다' 뜨면서 로그인이 안됩니다. 다른건 몰라도 계좌에 로그인이 안되는건 이해 할 수가 없네요. 이 외에도 자잘한 오류들이 많습니다.,answer
윤쌔우,1,2020년 8월 7일,no_answer,계속 로그인 시키고 로그인이 안돼요... 이벤트 때문에 가입했는데 진짜 별롭니다. 이걸 정말 증권앱으로 쓰는 사람이 있나요...?,no_answer
donghee lee,1,2020년 8월 6일,no_answer,안좋음,no_answer
윤진호,1,2020년 8월 6일,no_answer,"내가 애지간해서 리뷰 안남기는데요. 이벤트 참여 된건지 안된건지 제대로 확인조차 어려운데, 뭐 할 때마다 개같은 로그인 일일히 해야하고 무슨 이따위로 앱을 만듭니까? 별 마이너스가 없어서 1점 씩이나 줘야되니 아쉽네요.",no_answer
hs b,1,2020년 8월 6일,no_answer,신분증 인증이 안됨,no_answer
김대식,1,2020년 8월 6일,no_answer,요새 왤케 튕기는건지... 돈 다 날림... 어쩔셈????,no_answer
바보개미,1,2020년 8월 6일,2020년 8월 13일,후 욕 적을라다가 참는데 민증 인증 왜 안되며 어짜피 이건 할필요 없었으니 그렇다 치고//// 카카오뱅크때문에 들어간건데 왜 첨 로그인인데 비밀번호 5회 오류가 뜨며 거기서 나오는 해결방법으로는 해결도 안되게 해놨네요. 계좌는 이미 개설되있다는데 로그인이 안되서 아직 주식 구경도 못해봤네요?,answer
설익은수박바,1,2020년 8월 6일,no_answer,카카오랑 연동해서 계좌개설했는데 로그인조차 할수없음 로그인만 10번 이상 함 가입만 시키면 끝인가요?,no_answer
BOB BA,1,2020년 8월 6일,no_answer,앱 업데이트 후에 기존에 메모했던걸 찾을수가 없네요. 별 하나도 아깝네요.,no_answer
