user_name,user_app_rating,user_review_date,company_comment_date,comment,company_answer_check
이지현,5,2019년 3월 25일,2019년 4월 8일,좋아요,answer
Google 사용자,1,2019년 3월 25일,2019년 4월 8일,갤럭시 옛날기종 그랜드맥스 사용하는데 어플 실행할때마다 업데이트 필요하다는 메세지뜨고 플레이스토어창으로 바로 넘어가는데 업데이트를 어디서받으라는건지ㅋㅋ,answer
Jang Ace,5,2019년 3월 24일,2019년 4월 8일,굳이에요,answer
hyeung geun oh,5,2019년 3월 24일,2019년 4월 8일,정보가 징확하다,answer
김정운,4,2019년 3월 23일,2019년 4월 8일,조레,answer
황인용,5,2019년 3월 23일,2019년 4월 8일,좋네요,answer
김원석,1,2019년 3월 23일,2019년 4월 8일,열람권이 너무 비쌈 상식적인 가격이 아님 1달기준 5000원이 적당해보임,answer
서효영,1,2019년 3월 23일,2019년 4월 8일,깔리지가 않음,answer
박소현,1,2019년 3월 22일,2019년 4월 8일,업데이트 하라고 뜨면서 안들어가져서 업데이트 할려고 스토어 들어갔는데 업데이트 하는 것도 없고 그냥 안들어가지네요.. 제거하고 다시 설치해봐도 업데이트하라고 안들어가져요 어쩌란거죠..?,answer
YK P,2,2019년 3월 22일,2019년 4월 8일,매우 필요한 기능들 1. 리뷰 알바/인턴과 정규직/계약직 구분 2. 리뷰 지역별로 구분 추가하면 별점 수정할게요,answer
김지연,5,2019년 3월 22일,2019년 4월 8일,기업리뷰로 많은 도움 얻고 있습니다!,answer
도상현,1,2019년 3월 22일,2019년 4월 8일,업데이트 후 오류가 너무 많이나고 글씨도 너무 작아져서 보기 불편하네요 강제 업데이트만 아니면 진짜 하기싫었는데 후..,answer
김혁기,4,2019년 3월 22일,2019년 4월 8일,굳. 회사별 중복은 제거해야할듯,answer
NO Ko,5,2019년 3월 21일,2019년 4월 8일,좋음,answer
인효식,4,2019년 3월 21일,2019년 4월 8일,좋네요,answer
김태민,3,2019년 3월 21일,2019년 3월 21일,혹시나 해서 여쭤 보는데 기업한테 돈 받고 안 좋은 리뷰 지워주는 형태는 없는건가요? 만약 그런게 있다면 이건 구인하는 사람들을 기만하는거라 생각하거든요,answer
Seung-man Han,4,2019년 3월 21일,2019년 4월 8일,괜찮음,answer
D.J Han,5,2019년 3월 21일,2019년 4월 8일,좋아요.,answer
박재현,5,2019년 3월 21일,2019년 4월 8일,굿,answer
342 Michael,4,2019년 3월 20일,2019년 4월 8일,그냥저냥,answer
이유슬,4,2019년 3월 20일,2019년 4월 8일,의외로 도움이 많이됨,answer
김한상,5,2019년 3월 20일,2019년 4월 8일,2점 미만은 거르시오,answer
반수,5,2019년 3월 20일,2019년 4월 8일,"썩은 회사 거르기 좋음. 내가 다녀본 회사도 미쳤다 싶을때 리뷰보면 역시나 가관이고.. 많은 주관이 모여, 대체적으로 객관적인 데이터인듯~",answer
Kyueun Lee,3,2019년 3월 20일,2019년 4월 8일,요즘은 회사에서 직원들 시켜서 리뷰조작을 많이 하는거같아요 제 예전회사도 인사팀에서 리뷰 좋은것만 적어서 올리고 하던데 신뢰성을 검증할만한 것이 있으면 좋겠네요 그리고 아르바이트랑 직원은 구분해서 올리면 좋겠습니다,answer
jaebong lim,3,2019년 3월 20일,2019년 4월 8일,굿,answer
박진수,5,2019년 3월 20일,2019년 4월 8일,최고임,answer
박혁상,4,2019년 3월 20일,2019년 4월 8일,좀 더 디테일만 생긴다면 좋겠다,answer
James J,5,2019년 3월 20일,2019년 4월 8일,good,answer
이승현,5,2019년 3월 20일,2019년 4월 8일,정말 좋습니다. 많은 도움이 됩니다.,answer
깨발랄Tv,4,2019년 3월 20일,2019년 4월 8일,취업시 많은 도움이 됩니다.,answer
정쩡이,3,2019년 3월 20일,2019년 4월 8일,끝까지 봐야해요. 시켜서 올린사람들이 있어서 신뢰성이 떨어져요 자기네 회사사장이 시켜서 좋은말만 올리나봐요ㅠ 갔더니 대환장파티였어요 믿은게 호구져 하지만 그래도 잡플래닛은 어느정도 데이터가 쌓이면 신뢰성이 좀있는것같아요 공통적인 내용만 보면 되니깐요. 그러나 잡플래닛에서 신뢰성을 더 높이기 위해 글쓴이의 검증이 필요할 것같아요. 그리고 글 쓰지 못하는 이유가 업계가 좁아서 누가누군지 파악한다는것인데 그게 좀 해결이 되면 좋겠어요. 부정적인 리뷰는 다니는 사람에게 안보이게 하던지..해서,answer
Chul hoon Chang,3,2019년 3월 20일,2019년 4월 8일,"전반적으로 다 좋은데, 아르바이트와 정규직 정도는 구분하여 리뷰 남기게 하면 좋겠습니다.",answer
InWoo Hwang,5,2019년 3월 20일,2019년 4월 8일,유용합니다,answer
ns Kim,5,2019년 3월 20일,2019년 4월 8일,그냥 너무 괜찮음,answer
KICHEOL SEONG,5,2019년 3월 20일,2019년 4월 8일,굿,answer
김한준,4,2019년 3월 20일,2019년 4월 8일,객관적인 의견이 있어서 도움이됨,answer
flex coupang,5,2019년 3월 19일,2019년 4월 8일,좋네요,answer
Lee이동재,5,2019년 3월 19일,2019년 4월 8일,조아요,answer
gumju park,5,2019년 3월 19일,2019년 4월 8일,회사정보 조금이라도 얻을수 있어서 좋아요,answer
박현호,3,2019년 3월 19일,2019년 4월 8일,서버렉 처리좀요 왜 자꾸 오류걸립니까 기존에 쓰던게좋은데 왜업데이트를하는지,answer
Google 사용자,5,2019년 3월 19일,2019년 4월 8일,좋음 잘쓰고있어요,answer
Google 사용자,5,2019년 3월 19일,2019년 4월 8일,사용하기 좋으나. 요즘에는 리뷰나 글을 올려도 안 올려주거나 진행속도가 무척 느리다.,answer
Google 사용자,5,2019년 3월 19일,2019년 4월 8일,최고입니디ㅡ 구직자도움듣는게요,answer
치토스,4,2019년 3월 19일,2019년 4월 8일,퇴사자들 위주로 후기가올라와 회사에대한 정보정확도 높아 좋습니다 좋은어플 감사,answer
김남규,5,2019년 3월 19일,2019년 4월 8일,good,answer
Jeongwon Pak,4,2019년 3월 19일,2019년 4월 8일,기업정보 보는재미 쏠쏠,answer
이준희,5,2019년 3월 19일,2019년 3월 27일,좋아요,answer
임상규,4,2019년 3월 19일,2019년 3월 27일,good,answer
Google 사용자,4,2019년 3월 19일,2019년 3월 27일,음 쫌 반반? 리뷰가 그닥 객관적이지 않은 것들이 많음ㅜ,answer
윤소영,5,2019년 3월 19일,2019년 3월 27일,이직 고민할때 많은 도움이 되었습니다,answer
J S,1,2019년 3월 18일,2019년 3월 27일,결제했는데 열람도 안되고 두번 결제 되고 나서야 열람 되네요 한번은 환불 요청합니다 ㅡㅡ,answer
유녕's,1,2019년 3월 18일,2019년 3월 26일,아니 리뷰 두 개나 작성한 기록이 있는데 왜 리뷰를 볼 수 없을까요 더 작성할 회사가 없는데 그럼 빼박 이용권 구매하란건가요 ? 이제껏 볼 수 있었는데 갑자기 더 안쓸거면 이용권 구매해서 봐~ 이게 뭔가요 ㅠ 화나네요,answer
Google 사용자,1,2019년 3월 18일,2019년 3월 26일,글쎄요 이게 믿을만한 정보인지,answer
정현호,1,2019년 3월 11일,2019년 3월 14일,3개월 이용권 구입했는데 안봐져요,answer
Google 사용자,3,2019년 3월 11일,2019년 3월 14일,면접 후기 쓰는 버튼 안보여요,answer
박경희,1,2019년 3월 10일,2019년 3월 14일,와 엄청길게 다썼는데 오류났다고 하면 다인가요? 빡쳐서 그냥 앱삭제합니다,answer
hyunsoo kim,1,2019년 3월 8일,2019년 3월 14일,앱에서 리뷰 작성하다가 두 번 날려먹었어요. 오류가 왜 이렇게 많죠? 페이스북 로그인도 제대로 안되고. 기업 리뷰 쓰러 왔다가 열 받아서 앱 리뷰 씁니다.,answer
Google 사용자,3,2019년 3월 8일,2019년 3월 8일,1개월귄 구입했는데 열람이 안되네요. 확인 부탁드려요~,answer
안뇽,4,2019년 3월 4일,2019년 3월 8일,채용공고에는 나와있지않은 유용한정보들이 있어서 좋은데 렉이 너무심하다,answer
NS PS4,1,2019년 3월 3일,2019년 3월 8일,환불좀요2월28일 자동결제됬어요 이제사용안하려고요,answer
호호,3,2019년 3월 1일,2019년 3월 8일,제가 알아보니 이 앱의 연봉정보가 확실한게아니더군요 거의 반토막이던데요 몇몇 기업은,answer
선늘,5,2019년 2월 27일,2019년 3월 8일,진작에 생겼으면 좋았을 앱. 구직자 입장에서도 기업에 대한 자세한 정보가 필요합니다.,answer
Ryan Younghae Kim,3,2019년 2월 26일,2019년 2월 28일,리뷰 가독성이 너무안좋아졌어요..ㅠㅠ 업데이트 전 목록이 더보기편한데 너무조잡해졌네요 가독성도 떨어지구요. 설정에서 UI를 고를 수 있었음좋겠네요,answer
WooYil Shim,3,2019년 2월 25일,2019년 2월 28일,"3개월 결제를 했습니다만, 유료 이용이 안됩니다. 확인부탁드립니다",answer
연바다,5,2019년 2월 25일,2019년 2월 28일,누구도 알려주지 않던 기업의 내부를 미리 자세하게 알수있어서 참 마음에 들어요. 잡플래닛을 진작에 알았으면 좋았을것을 ㅠㅠ보고 느낀거지만 직원이 일하기 좋은 참된 기업이... 정말 손에 꼽힐 정도로 많이 없네요....ㅋ 덕분에 그지같은 회사 퇴사결정도 과감히 내릴 수 있었고 좀 더 좋은 기업을 찾기위해 잡플래닛을 애용하고 있습니다. 감사합니다 ^^,answer
김윤정,2,2019년 2월 21일,2019년 2월 27일,오류가너무많이나요 필터 드롭다운에 암것도안떠요,answer
김명관,1,2019년 2월 20일,2019년 2월 27일,"왜 갑자기 리뷰를 못보게 된거죠 활동내역에 연봉 면접정보 기록 남아있고 활동내역에는 없지만 기업평가 한 글이 남아있는데 다른기업 평가, 연봉, 면접정보를 보려고 하니까 결제하거나 평가하라고 하네요 확인좀해주세요 전화 아무리 해도 연결이 안돼요 ㅡㅡ",answer
초코튀김,1,2019년 2월 20일,2019년 2월 27일,불편해요,answer
김효리,3,2019년 2월 19일,2019년 2월 27일,업데이트 하고나서 더 로딩이 심해진것같아요 그리고 리뷰볼때 업종같은 고르는거 여러개 고를수 있었으면 좋겠습니다 일일이 하나하나씩 누르는거 귀찮아요,answer
신나리,2,2019년 2월 18일,2019년 2월 19일,잘쓰고있었으나 UI변경됨과 동시에 불편하게 바뀜. 터치하여 읽게되는것이 얼마나 불편한지 모르시는건가요..,answer
요호호,1,2019년 2월 18일,2019년 2월 19일,리뷰써도 바로 등록도 안됨. 글고 리뷰 썼는데도 또 리뷰 후 무료보기 뜨고 완전 이상하게 바뀜. 리뷰 쓸라고 누르니까 직종에서부터 오류인지 고르는창이 안떠서 쓰지도 못함. 완전 엉망;;,answer
JJUNG,2,2019년 2월 18일,2019년 2월 19일,잘 쓰고 있었는데 이번 UI 업데이트 정말 별로네요,answer
유네굥,1,2019년 2월 17일,2019년 2월 19일,업뎃하면서 너무 보기 불편해졌어요 ㅠㅠㅠ 정말이에요!!! 업뎃 전이 훨씬 보기 편리합니다.....정말 불편해요....,answer
박진미,3,2019년 2월 17일,2019년 2월 19일,최근 업데이트하면서 인터페이스(?)가 바뀐것 같은데 왜인지는 모르겠으나 기업 리뷰보려면 하나하나 눌러봐야하고 전보다 눈에 잘 안들어오네요 전이 더 나았던것 같습니다,answer
크레,2,2019년 2월 16일,2019년 2월 19일,기업 후기 남기면 유료 서비스 이용 가능한데 리뷰 쓴 지 3일 째 등록을 안해줘서 서비스 이용 불가 언제 가능한가요.,answer
Google 사용자,4,2019년 2월 15일,2019년 2월 19일,"업데이트 되고나서 기업면접후기 쓰는게 안되요! 기업명 기재한 다음에 직종, 직급 등 클릭이 안됩니당..",answer
채진규,1,2019년 2월 15일,2019년 2월 15일,돈지불하고 면접리뷰 못보내요ㅠㅠ환불요청드립니다,answer
Min Kyung Jun,1,2019년 2월 14일,2019년 2월 15일,"결제 계정인데도, 아무것도 볼 수 없네요.. 문제해결 요청드립니다.",answer
루루팡루루피,4,2019년 2월 14일,2019년 2월 19일,세상에 이번 업뎃 너무 별로에요 리뷰 보기가 너무너무 불편해요;;;,answer
이용규,1,2019년 2월 14일,2019년 2월 15일,업뎃 괜히 했네요 UI가 더 불편해졌습니다. 리뷰를 왜 일일이 귀찮게 더보기 눌러서 확인하게 만드셨나요? 예전처럼 돌려주세요.,answer
Semper Liber,1,2019년 2월 11일,2019년 2월 12일,기업명 제대로 적어도 기업을 못 찾는다면서 승인 거절되네요. 네이버에 그대로 검색해도 그 기업만 뜨는데 이상하네요. 승인 거절 사유가 기업명 때문이던데 해당 기업명 검색하면 거기밖에 안 뜨는데 왜 승인을 거절한 건지 이해가 잘 안 되네요. 기업명을 잘못 적은 것도 아니고 그 이름을 가진 다른 지역의 기업이 더 있는 것도 아닌데 말이에요.,answer
최진성,1,2019년 2월 11일,2019년 2월 15일,별점하나도 아깝네 활동내역이 다없어져서 작성한 내 기업리뷰 의 내역이안보일때에 있는 메일은 오지도않았구 이게 해결책 찾거나 묻을수도없고 앱지워버려겠네요,answer
이다솜,1,2019년 2월 7일,2019년 2월 15일,안드로이드 검색기능이 안되네요,answer
이무형,4,2019년 2월 1일,2019년 2월 1일,안녕하세요. 지금 안드로이드 최신버전으로 업데이트를 하니 잡플래닛 검색창에서 글자가 안먹히는데 이유를 알수 있을까요? ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ 친절하게 응대해주셔서 감사합니다.이제 됩니다,answer
김혜림,1,2019년 1월 31일,2019년 1월 31일,돈지불하고쓰고 있는데 기업이없거나 리뷰가 없는 경우가 너무 많고 그리고 리뷰를썼는데 좀 빨리좀 업로드 시켜주시면 좋겠습니다. 너무 느린 것 같네요 한달이 지났는데 올라가질 않아요 그리고 수정기준으로 한달입니다. 이런생각하긴 좀 웃기지만 기업들이랑 협업해서 후기올리시는 건가요?.. 왜 내 기업후기를 쓰는데 잡플래닛측에서 직접확인하시고 올리시는 거에요?... 뭘 확인하시는 건가요?,answer
ILYA,3,2019년 1월 29일,2019년 1월 31일,"회사를 마지막으로 선택할 때, 좋은 기준점이 됩니다. 그런데 인사팀에서 문제될 내용은 관리하길래.. 쪼금 실망해서 별 2개 깎았습니다",answer
Jisun Choi,5,2019년 1월 25일,2019년 1월 31일,많은도움이 되고있음,answer
の,2,2019년 1월 22일,2019년 1월 31일,어플로보고있는데요 기업복지는 어디서보나요?핸폰으로자주보는데 불편하네요,answer
키두5,3,2019년 1월 18일,2019년 1월 31일,아니 이런건 또 처음이네요. 3개월치 구독권을 샀다가 한번 로그아웃을 했습니다. 이후 다시 로그인하려다 비밀번호가 틀렸다길래 비밀번호찾기를 눌렀습니다. 근데 메일이 안와요! 입력한 메일주소로 메일을 보냈다길래 확인했는데 암만 확인해도 안와요! 덕분에 로그인도 못하고 구독권을 샀어도 쓰지도 못하고 있습니다. 참고로 착각을 아닙니다. 진짜 몇번이나 확인했거든요. 진짜 억울하네요. 어떻게든 해주세요. 알아보니 이메일 자체가 잘못 설정되어 있었군요; 오타가 나서 아예 존재하지 않는 메일을 등록해놓고 있었네요...빠른 대처 감사합니다. 일단 해결되었습니다.,answer
sunkyu han,1,2019년 1월 16일,2019년 1월 16일,유료컨텐츠로 변경해놓고 자동결재 유도하며 알림이나 공지없이 꼬박꼬박 사용료 명목으로 요금 챙겨감.. 빨리 자동 결재 해지해줘요.. 모바일에서는왜 안되냐고요.. 왜 결재해지 메뉴는 눈에 띄지도 않게 숨겨놓고 pc에서만 확인하게 만드냐구요 별 하나도 아까움!!!,answer
김sk,1,2019년 1월 12일,2019년 1월 14일,매달 이용권 쓰다가 해지하기 너무어렵고 탈퇴해도 돈이 빠져나가는데 고객센터는전화도안받음,answer
ᅩ.,1,2019년 1월 11일,2019년 1월 14일,리뷰를 쓰려고하는제 직종에 선택할수 있는 항목이 없어요 리뷰를 쓸수가 없어요,answer
sunghyen kim,4,2019년 1월 5일,2019년 1월 14일,유료기능있음,answer
정우성,1,2019년 1월 4일,2019년 1월 14일,결국 돈 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 도움도 크지 않는 앱 지운다 내도,answer
구병헌,1,2019년 1월 2일,2019년 1월 14일,리뷰를 써도 올라가질않음.. 일좀하세요,answer
Hyoju Kim,3,2019년 1월 2일,2019년 1월 14일,오류좀 고쳐주세요 회사검색→회사클릭→뒤로가기→회사검색안됨,answer
장현아,1,2018년 12월 30일,2019년 1월 14일,여태껏잘썼는데...광고랑 이용권 선택할수있어야 하는거아닌가요?ㅋㅋ 이용권을사라니...,answer
Google 사용자,5,2018년 12월 30일,2019년 1월 14일,굿 큰도움,answer
J Lee,2,2018년 12월 18일,2018년 12월 21일,검색이 안되네요. 앱에서 키보드가 아예 안 나와요,answer
현경이,5,2018년 12월 17일,2018년 12월 21일,최고다 진짜.,answer
박재민,4,2018년 12월 14일,2018년 12월 21일,기업리뷰 말고 면접리뷰는 한번작성하면 그후로 못작성하나요? 이직면접보고 공유하고싶은데 찾을수없네요. 그렇다보니 리뷰들이 다 너무 옛날꺼예요...,answer
KIM KIM,1,2018년 12월 13일,2018년 12월 21일,잡플래닛 광고 뺀것은 정말 잘못된 판단인것 같습니다. 이 판단으로 고객들 많이 빠져나갈듯 (그중 한명),answer
yeong hi,4,2018년 12월 10일,2018년 12월 21일,기업에 대한 다양한 리뷰를 볼 수 있어서 좋음 하지만 지점별 부서별 분위기는 모두 천지 차이라는걸 잊지 말아야함,answer
나상혁,2,2018년 12월 9일,2018년 12월 21일,정말유용하게 썼지만 잡플래닛이 돈이부족한지 저렇게해서라도 돈을결제를하게만드네요 리뷰도쓰고 면접후기도적었지만 또안된다그러면 메일로보내라하겠죠? 이렇게 또 쓸모없는앱을 지웁니다 언젠간 필요하면 공짜로볼수있겠지?라생각하며 다시깔았을때 공짜로볼수있으면 좋겠습니다.센스있는 옛날잡플래닛으로돌아오세요,answer
il nam,2,2018년 12월 5일,2018년 12월 21일,초심을 잃은 서비스...,answer
Google 사용자,2,2018년 12월 5일,2018년 12월 21일,저도 기업리뷰가 블라인딩 처리 되었고 다른 분들도 그로인해 신뢰를 잃어가는 것 같은데. 잡플래닛 측에서도 어느정도 이유있는 조취방법을 택하신 것 같아요. 구직자분들이 주관적으로 글을 쓰는게 문제가 된다면 차라리 별점 방식으로 운용하는건 어떨까요? UI도 간편해질뿐더러 보기도 좋을 것 같은데.. 예컨데 '회사분위기' ☆☆☆☆☆ 라던지 '칼퇴가능성' 과 같은 단어로 더 친근하고 현실적인 워딩을 사용해 구직자글의 공통된 불편함을 추려서 설문형식의 리뷰결과를 도출하면 개선의 여지도 충분할 것으로 보입니다.,answer
Delta Hotel Kilo,1,2018년 12월 4일,2018년 12월 5일,정기결제 구독 취소 문의해도 구글 플레이스토어랑 얘기하라고 떠넘기는데 매우 별로네요 ....,answer
Sumin Kim,5,2018년 12월 3일,2018년 12월 21일,솔직한리뷰를볼수있는유일한곳인데 꾸준한관리가잘되길,answer
하랑,2,2018년 11월 20일,2018년 11월 23일,예전엔 광고보고 볼수있었던거 같은데 ㅠ 넘 비싸요 ....차라리 광고를 30초짜리 10개를 보지..,answer
한태준,1,2018년 11월 18일,2018년 11월 23일,11월 1일에 연봉 작성 했는데 18일 현재 아직도 등록이 안됨 일 하는지 의문,answer
Google 사용자,3,2018년 11월 13일,2018년 11월 23일,접속오류떠요,answer
이대열,1,2018년 11월 9일,2018년 11월 23일,기껏 리뷰 써 주고 함께 공유했더니. 이용하려면 돈 내라네.,answer
Sunmi Park,2,2018년 11월 6일,2018년 11월 23일,"모바일에서 페이지가 너무 자주 멈춰서, 제거했다 다시 다운받기를 반복ㅠㅠ",answer
립앤힙,1,2018년 10월 29일,2018년 11월 23일,리뷰를 올릴수가없어요. 자꾸 에러남,answer
tail live,1,2018년 10월 25일,2018년 11월 23일,앱으로는 구글로그인 불가하네요,answer
dream happy,2,2018년 10월 22일,2018년 11월 23일,아니 왜 기업 리뷰를 남겼는데 거의 일주일이 지나도 승인이 안떨어져요? 아무리 봐도 일반사람들 리뷰 남긴거랑 다를게 없는데; 전화해도 받지도 않고 메일도 보지도 않고 일들 안하시네;,answer
임민석,1,2018년 10월 16일,2018년 10월 16일,모바일에서 중복결재가 됐는데 전화해도 계속 안 받고 뭘 어쩌라는 건지 모르겠네요,answer
Katie Gang,4,2018년 10월 9일,2018년 10월 10일,결제는 pc에서만 가능한가봐요.아..모바일은안되나요?카카오페이결제도안되나요?불편합니다.,answer
김구,4,2018년 10월 7일,2017년 4월 4일,면접후기에 합격스펙 나와있으면 좋을듯 경기 남부 북부 나누면 좋을듯 헤드헌팅에 근무지역이 있어야 지원을 하든말든 할텐데,answer
gya gyar,3,2018년 10월 5일,2018년 10월 5일,어플에서 면접후기 작성이 안됩니다 ㅠ 직종과같은 항목 선택이 안돼요..,answer
강지연,5,2018년 10월 4일,2018년 10월 4일,잡플래닛을 보고 취업에 많은 도움을 받았습니다,answer
Google 사용자,1,2018년 10월 2일,2018년 10월 4일,에러너무 심함... 복구언제함?,answer
Google 사용자,3,2018년 9월 28일,2018년 9월 28일,"가격이 왜이렇게 올랐나요ㅠ 1개월권 9,900원;; 한달동안 기업리뷰 보는데 만원이라니... 분명 저번달에 1개월권을 결제했을때는 6,900원이었는데ㅠㅜ 그때도 좀 비싸다는 생각이 들긴 했지만 그래도 기업 정보 좀 알아보려고 결제를 했습니다. 그러다가 한달만 더 보자 싶어서 이번달에도 결제하려고 봤더니 무슨 3천웡이나 더 올랐네요. 아무리 경기가 어려워졌다고 하지만 그 한달새에 천원도 아닌 3천원이나 오를 정도는 아닌거같은데 솔직히 너무하시네요 ㅜㅜ 이거 사용하시는 대다수의 이용자분들은 대학생이나 취준생이실텐데 무슨 금액을 40%나 올립니까. 이용자들을 전혀 생각하지 않는 정책이네요",answer
SeungHye Roh,2,2018년 9월 20일,2018년 9월 27일,"기업정보 찾아볼때 유용해서 자주 이용했었는데, 기업에 대해 안좋은글 쓰면 승인이 안되네요. 연봉정보는 금방 승인되고 안좋은리뷰는 왜 승인이 안되죠? 악의적인 내용 일부러 쓴것도 아니고 해당 기업에서 근무해보고 직접 느끼고 겪은걸 작성했는데, 솔직하게 쓴 리뷰를 몇달이 지나도록 등록안해주시는걸 보니 다른기업리뷰도 다 믿지를 못하겠습니다.",answer
종훈,4,2018년 9월 19일,2018년 9월 27일,6개원 끊었습니다 잘쓰겠어요 ㅋ,answer
김정민,1,2018년 9월 15일,2018년 9월 18일,왜 기업 리뷰를 지웠는지 의문이다. 안좋게쓴 기업 리뷰를 지워서 왜 갑자기 평점 2점대인 기업이 4점대로 바꼈는지 궁금하네요.,answer
염유진,2,2018년 9월 15일,2018년 9월 18일,자꾸 잘못된파라미터라고 뜹니다,answer
김현진,1,2018년 9월 14일,2018년 9월 18일,내용이 너무 성의 없는데 그에 대한 필터가 없어 성의가 없네요,answer
전종호,1,2018년 9월 12일,2018년 9월 13일,"타사 앱 잘 쓰다가 학교 제휴라길래 써보려고 했더니 사용 불가능할 정도로 퀄리티가 떨어지네요. 페북 로그인 하려니까 앱 오류난건데 서버 점검중이라면서 앱 못쓰다가, 갑자기 로그인은 되더니 새로 가입하려니까 로그아웃 버튼이 안보이네요. 마지막으로, 무슨 팝업창이 뜨는데 내용도 제대로 안 적혀있어서 이거 보고 아 그냥 이 앱은 못 써먹겠구나 하고 지웠습니다.",answer
이병주,1,2018년 9월 8일,2018년 9월 13일,"리뷰 볼려고 억지로 리뷰쓰든지, 귀찮으면 유료.ㅠㅠ 돈 안낼려고 아무렇게나 적어도 올려줌. 다닌 회사가 아니더라도.ㅋ 리뷰의 객관성, 신뢰성 없음. 리뷰로 회사를 판단하기에는 턱없이 무리인듯.",answer
김배종,1,2018년 9월 5일,2018년 9월 5일,부정적으로 쓰면 무조건 삭제 그냥 왜 있는지 모르겠음 이 앱 보면서 믿지 않는게 좋아요 수정 삭제 권한 없다고 하는데 백퍼 거짓말이고 쓸 가치가 없네요,answer
조홍aMiCuS,1,2018년 9월 4일,2018년 9월 5일,리뷰를 썼을때는 도움이 되길 바라며 나도 도움을 받고자 썼는데 내가 써봐야 뭐 남는거도 없고 보려면 돈내야하고 그냥 안쓰고 안보고 하는게 낫겠네요,answer
박준영,1,2018년 8월 29일,2018년 8월 29일,비밀번호 잊어먹어서 메일로 보내기했는데 안 옴.. 그래서 삭제함,answer
스마일용이,1,2018년 8월 24일,2018년 8월 24일,몇년전엔 좋은앱이라 생각했는데 지금은 많이 썩어있군요. 제가 작성한 후기가 너무 신랄하고 비판적이었다면 아예 올리질 말든지..왜 본인들 멋대로 정리하고 수정해서 올립니까? 글을 눌러자세히보아도 제가쓴 나쁜 경험들은 어디에도 없었네요. 면접에서 실제로 경험해서 올린건데 좀 심하네요. 신뢰도 90퍼센트에서 10퍼센트까지 떨어졌습니다. 앞으로 이용하기 어려울거같네요.,answer
뀨우,4,2018년 8월 16일,2018년 8월 24일,월구독권(6900)결제할려했는데 정기구독권(4900)으로 잘못됐어요ㅠㅠ 이거 어떻게 바꿔야하죠?,answer
Segyu Oh,1,2018년 8월 13일,2018년 8월 16일,와... 이렇게 앱을 바꿔놓다니 허허.. 거참,answer
최수지,1,2018년 8월 7일,2018년 8월 16일,"리뷰를 남긴적이 한번도 없지만 이건 너무... 기업리뷰를 쓰면 보여준다는데 신입인 경우 어떻게.. 대학교 졸업하고 취업준비하는 사람들은 
어떻게.. 돈이 없어 취직하려는데 돈내고 보라면 어떻게.. 하죠..ㅠㅜ",answer
나망,3,2018년 8월 6일,2018년 8월 16일,"이용자 대다수가 취준생임에도 불구, 제휴대학 학생이 아니라면 결제방식외에 열람권이 없음. 굉장히 잘 활용하고있다가 하루아침에 쓸모없는 
어플이 되었음. 광고창이 오류가 많아서 삭제한것인지는 개인적으로 하나도 모르겠음. 쓰는동안 광고창으로 인해 오류 없었기 때문에. 차라리 
동영상 광고가 아닌 배너를 띄우는 방식으로 변경했더라면 참 좋았을텐데.. 나로서는 활용할 방법이 없으니 삭제하는 수밖에",answer
쀼뿌뿌뿌,3,2018년 7월 26일,2018년 7월 26일,아니 무슨 공지 하나없이 서비스점검이라고 합니까? 돈내고 사용도 못하고 참..,answer
Roy Kuk,1,2018년 7월 22일,2018년 7월 23일,비밀번호 변경도 안되는 쓰레기 사이트 및 어플. 그나마도 돈내고 봐야하던데 탈퇴나 되려나 모르겠다.,answer
태인호,4,2018년 7월 21일,2018년 7월 23일,잡플래닛 덕분에 취업시장에서 정보의 불균형이 해소되기 시작했고 도움 많이 받았습니다. 크게 번성하기를 기원합니다.,answer
하루리리,1,2018년 7월 18일,2018년 7월 23일,취준생들은 알바라도 하지않는한 수익이 거의 없다고보면 되는데 결제는 무슨돈으로 할지..,answer
종권최,1,2018년 7월 14일,2018년 7월 23일,돈.....왜죠?? 너무 급한데 돈만이 답이였나요??? 취준생들을위해 꼭 결제식으로 바꿔야지만 속이시원하셨나요??,answer
Mr. Fahrenheit,3,2018년 7월 9일,2018년 7월 9일,"잘 쓰고 있습니다만, 다소 극단으로 편향된 리뷰는 조금 거를만하지 않을까 싶네요. 리뷰를 남겨도 승인이 나는데 오래 걸리는 것은 
잡플래닛 내부의 승인 방법이 달라서 인가요? 줄곧 좋은 리뷰가 실리는 회사에는 안좋은 리뷰가 안 실리고, 안좋은 리뷰가 많은 회사는 
좋은 리뷰가 실리면 걸러내나요? 심사를 한다는데, 어떤 기준으로 어떤 절차를 거쳐서 승인 시간이 얼마나 걸리는지에 대한 조금의 가이드를 
알려주는 것도 없나요??",answer
진홍빛,2,2018년 7월 6일,2018년 7월 9일,푸쉬설정을 꺼도 어느순간 다시 푸쉬가 오기시작하는 설정따위 무시하는 정책.,answer
