user_name,user_app_rating,user_review_date,company_comment_date,user_simple_comment,user_specific_comment,company_answer_check
이창근,1,2017년 1월 7일,2017년 1월 10일,"매칭 자체가 웃기네요. 전 분명 건설 직군을 골랐지만 뜨는 것은 it쪽...ㅎ 이런 정보만 보여줄것이라면 it 원티드라고 제목을 붙이던가... 기존의 채용 사이트들이 하고있는 컨텐츠량을 따라잡지 못한다면 금방 사라질수도있을것같군요. 일단 저는 알맞은 정보르루 찾을 수 없어 떠납니다. 차라리 내 직군에 맞는 정보가 없음을 먼저 알려주고 그담에 추천회사를 띄워주던가.. 그리고 연봉정보 볼수있다는식으로 홍보해서 왔는데 도저히 그런 정보는 찾아볼 수 없네요. 제가 못찾는것이라명 직관성이 한참 부족하다는 의미고, 그런 정보가 진짜 없는거라면...전체 리뷰","매칭 자체가 웃기네요. 전 분명 건설 직군을 골랐지만 뜨는 것은 it쪽...ㅎ 이런 정보만 보여줄것이라면 it 원티드라고 제목을 붙이던가... 기존의 채용 사이트들이 하고있는 컨텐츠량을 따라잡지 못한다면 금방 사라질수도있을것같군요. 일단 저는 알맞은 정보르루 찾을 수 없어 떠납니다. 차라리 내 직군에 맞는 정보가 없음을 먼저 알려주고 그담에 추천회사를 띄워주던가.. 그리고 연봉정보 볼수있다는식으로 홍보해서 왔는데 도저히 그런 정보는 찾아볼 수 없네요. 제가 못찾는것이라명 직관성이 한참 부족하다는 의미고, 그런 정보가 진짜 없는거라면 반성하셔야겠네요 과대광고는 사용자에게 실망만 줄뿐...",answer
Jieun Kim,3,2017년 1월 1일,2017년 1월 4일,pc에서 이메일로 계정을 만들었는데 앱에서 로그인 하려고 하니 페이스북으로 시작하기 밖에 뜨지 않네요,no_specific_comment,answer
JIYOUNG MIN,5,2016년 12월 13일,no_answer,굳굳,no_specific_comment,no_answer
진성준,5,2016년 12월 7일,no_answer,좋은아이디어인듯,no_specific_comment,no_answer
염혜선,5,2016년 12월 7일,no_answer,요즘같은 실업난에 좋은자리 좋은인재  짱!!!,no_specific_comment,no_answer
성주한,5,2016년 12월 7일,no_answer,디자인 깔끔하고 앱주제 마음에듬,no_specific_comment,no_answer
이슬기,5,2016년 12월 5일,2016년 12월 9일,★빠른피드백 감사합니다!★모바일 로그인시 you have already authorized WANTED 메세지 이후 다시 로그인 화면으로 돌아갑니다. 로그인이 안되고 반복된다는 거죠 ㅠㅠ 저만의 문제현상이 아니네요. 신속히 해결 부탁드립니다.,no_specific_comment,answer
김정민,2,2016년 12월 4일,2016년 12월 9일,이미승인되다고해도 계속로그인요청나오네요 시스템오류인거같은데,no_specific_comment,answer
Google 사용자,1,2016년 11월 25일,2016년 12월 9일,로그인했음에도 계속 로그인요청화면만 뜸,no_specific_comment,answer
우용수,1,2016년 10월 29일,2016년 12월 5일,멋지네요. 앱 설치하고 스크롤 내리는데 팅김... 다시 실행해서 가만있으면 상관없는데 스크롤만 내리면 팅김... 일단 삭제하고 봅니다.,no_specific_comment,answer
MyeongEun Kwon,1,2016년 10월 27일,2016년 12월 5일,개선이 필요해요:),no_specific_comment,answer
이승찬,1,2016년 10월 24일,2016년 12월 5일,로그인도 안되고 아얘 앱 관리도 안하는 듯..안할거면 서비스 내리던지 사용자만 불편하게..쩝,no_specific_comment,answer
김남현,5,2016년 10월 23일,no_answer,스타트업 최고의 구인사이트,no_specific_comment,no_answer
햇님,2,2016년 10월 20일,no_answer,로그인이 계속안됩니다 계속 계속...,no_specific_comment,no_answer
김지영,3,2016년 10월 20일,no_answer,로그인도 안되고 실행도 안되요ㅠ 사용해보고싶은 앱인데ㅠㅠ,no_specific_comment,no_answer
오리오,5,2016년 10월 18일,2016년 12월 5일,버그리포팅을 보내면뭐하냐고 응답이없는데 사용하고싶어도 구직내용을 들어가보면 중간에 튕겨지는데,no_specific_comment,answer
Donghyun Kim,4,2016년 10월 17일,2016년 12월 5일,사용해보고싶은데 😢,no_specific_comment,answer
오기철,4,2016년 10월 8일,2018년 6월 27일,"그런데, 이거 서울만 해당되나요? 다른 지역은 어떻게 보면되죠?",no_specific_comment,answer
이가희,1,2016년 10월 6일,no_answer,뭐 나오는게 아무것도 없는데 뭘 보라는거죠,no_specific_comment,no_answer
Harang JUNG,1,2016년 10월 6일,no_answer,으이구,no_specific_comment,no_answer
제프,1,2016년 10월 4일,no_answer,회원가입시 어쩌구 화면 뜨면서 아무것도 못함 버튼이 안보임,no_specific_comment,no_answer
junho choi,1,2016년 10월 1일,no_answer,들어가면 아무것도 없어요.,no_specific_comment,no_answer
전화기,5,2016년 10월 1일,no_answer,010-7385-6722 /20세이상 여성분이라면 투잡.주말조 상관없이 언제나환영합니다,no_specific_comment,no_answer
가을색수달,3,2016년 9월 30일,no_answer,최근 페북 광고로 인해 트래픽 양이 증가하여 서버가 느려진게 아닐지요~~?? 메인페이지만 뜨고 다른건 로딩속도가 느린지 하얀 공백만 뜨네요...,no_specific_comment,no_answer
김성훈 강사,5,2016년 9월 23일,no_answer,ㅊㄱ~,no_specific_comment,no_answer
Jusup Kim,5,2016년 8월 4일,2016년 8월 12일,관심있는 정보가 너무나 많음에도 앱이 자꾸 다운되는 현상이 발생하네요. 개선해주세요!,no_specific_comment,answer
SeungRi Hwang,4,2016년 7월 31일,2018년 5월 1일,잘 이용하고 있는데요. 불편한 부분이 있어서 글을 써요. 접수 하고 인사담당자가 이력서를 열람 하기전 까지는 이력서를  변경할 수 있었으면 좋겠구요. 아님 지원취소 기능이라도 있었으면 좋겠어요. 그럼 취소하고 다시 이력서를 변경해서 올리면 되니까요. 그리고 인사담당자가 구직자의 이력서를 열람 했는지 확인할 수 있는 기능이 있었으면 좋겠어요. 서류합격여부를 통보를 엄청 늦게 해주는 곳이 있어서요. 열람했는데 통보 안해주면 리마인드 기능을 사용할지 말지 쉽게 판단이 들것 같아서요. 마지막으로 회사의 위치를 구글지도같은걸로 나타낼 수 있...전체 리뷰,잘 이용하고 있는데요. 불편한 부분이 있어서 글을 써요. 접수 하고 인사담당자가 이력서를 열람 하기전 까지는 이력서를  변경할 수 있었으면 좋겠구요. 아님 지원취소 기능이라도 있었으면 좋겠어요. 그럼 취소하고 다시 이력서를 변경해서 올리면 되니까요. 그리고 인사담당자가 구직자의 이력서를 열람 했는지 확인할 수 있는 기능이 있었으면 좋겠어요. 서류합격여부를 통보를 엄청 늦게 해주는 곳이 있어서요. 열람했는데 통보 안해주면 리마인드 기능을 사용할지 말지 쉽게 판단이 들것 같아서요. 마지막으로 회사의 위치를 구글지도같은걸로 나타낼 수 있었으면 편할것 같아요. 예를 들어 강남구도 지역구가 크니까 이 회사가 어느정도인지 감이 안잡힙니다. 이미 좋은 앱이지만 조금만더 발전되면 더 좋은앱 될거라 생각해요. 수고하세요.,answer
HyeRim Chun,5,2016년 7월 31일,no_answer,이직 준비하는데 다른 채용 서비스들보다 회사 도움이 많이 되고있어요,no_specific_comment,no_answer
Dancing Kim,3,2016년 6월 7일,2018년 5월 1일,개발회사가 아무리 좋아도 거리가 먼것을 꺼려하는 개발자들도 있는데 거리계산해서 표시해주는 기능추가를 원합니다,no_specific_comment,answer
Jinseok Kim,5,2016년 5월 31일,no_answer,최고입니다요!!,no_specific_comment,no_answer
Justin Kim,5,2016년 3월 30일,no_answer,최고♥,no_specific_comment,no_answer
Youngho Kim,1,2016년 3월 14일,no_answer,영업력 딸리는듯,no_specific_comment,no_answer
이동준,3,2016년 3월 3일,2016년 3월 17일,갤S6 스크롤을 내리다보면 중간위치로 튕겨 올라갑니다. 앱 출시 때부터 발생했는데 아직까지 해결이 안 됐네요.,no_specific_comment,answer
ri hey,5,2016년 2월 3일,no_answer,이직이나 취업할때 쓰기 딱좋은 앱인듯👍👍👍👍👍👍,no_specific_comment,no_answer
김혜정,5,2015년 12월 22일,no_answer,PC보다 앱으로 출시되니 재밌는 서비스네요.,no_specific_comment,no_answer
정유석,1,2015년 12월 5일,no_answer,경비직을취업하려고했더니1명모집하는데25명지원,no_specific_comment,no_answer
윤지혜,5,2015년 11월 27일,no_answer,괜찮네요 ㅋㅋ,no_specific_comment,no_answer
정회현,5,2015년 11월 22일,no_answer,굳,no_specific_comment,no_answer
Chung Yujin,5,2015년 10월 28일,no_answer,요즘 핫한 회사들 채용 공고가 많이 보이네요 호호,no_specific_comment,no_answer
YongHan Lee,5,2015년 8월 29일,no_answer,좋은 앱입니다. ㅎㅎ,no_specific_comment,no_answer
정시후,1,2015년 7월 3일,2015년 7월 3일,네이버에서 리플도 한 사람이 아이디 20개가지고 홍보하는 경우도  많고 여기 리뷰 날짜도 그렇고 관련업체 직원 및 지인 인듯ㅡ,no_specific_comment,answer
myoungsuk chae,5,2015년 6월 27일,no_answer,참신한 아이디어로 만든 구인구직앱이네요. 원티드에 도움을 요청할 날을 기대해 봅니다. 그때까지 있어주세요:),no_specific_comment,no_answer
Sophie Choi,5,2015년 6월 27일,no_answer,헐... 지인도 나도 서로 윈윈 할 수 있는 짱짱 좋은 기회인듯! 얼른 구직하는 친구들에게 소개 시켜줘야 할 것 같아요~,no_specific_comment,no_answer
이세영,5,2015년 6월 27일,no_answer,새롭고 매력적인 앱!!,no_specific_comment,no_answer
장선향,5,2015년 6월 27일,no_answer,좋은 스타트업과 포지션에 대한 상세한 설명이 있어서 좋아요!지인을 추천하면 나도 보상받을 수 있다는게 신선하네요,no_specific_comment,no_answer
sung jin Shin,5,2015년 6월 27일,no_answer,기획  개발 하신분 쵝오!,no_specific_comment,no_answer
hoyoun jung,5,2015년 6월 27일,no_answer,IT 구인구직은 원티드로~!!,no_specific_comment,no_answer
Scotty(XID) Kim,5,2015년 6월 27일,no_answer,"단순히 잘 모르면서 소개하는 기존 프로세스가 아닌, 어느정도 경험으로 인정하는 지인을 소개하는 보다 안정적인 플랫폼으로 생각합니다. 물론 일반 헤드헌팅보다 비용적인 면도 매력적인 것은 보너스!",no_specific_comment,no_answer
안슬기,5,2015년 6월 27일,no_answer,오늘 디자이너 친구들에게 추천해줬어요! 개인적으로 좋아하는 회사들도 많네요!,no_specific_comment,no_answer
Uncle Drew,5,2015년 6월 27일,no_answer,"이런앱이 생기다니! 뉴스읽고 리뷰 한줄 씁니다...솔직히 우리나라 채용 관련 서비스들 정말 별로라고 생각했었는데, 원티드는 정말 Cool하네요! 앞으로 기대가 됩니다.",no_specific_comment,no_answer
Seungchul Baek,5,2015년 6월 27일,no_answer,대박!!! 완전 꿩먹고 알먹고!!!,no_specific_comment,no_answer
darvis son,5,2015년 6월 27일,no_answer,추천해야겠어요!,no_specific_comment,no_answer
Jamie JaeMyung Lee,5,2015년 6월 27일,no_answer,링크드인의 다른 버전이네요-,no_specific_comment,no_answer
Jimmy Kim,5,2015년 6월 27일,no_answer,UI 깔끔하네요~ ^^,no_specific_comment,no_answer
Jinseok Hyun,5,2015년 6월 25일,no_answer,"멋진회사, 멋진앱. 화이팅!!",no_specific_comment,no_answer
박성표,5,2015년 6월 22일,no_answer,좋은 스타트업 채용 정보가 많네요,no_specific_comment,no_answer
Sungjin Hwang,5,2015년 6월 20일,no_answer,"채용도 쉬워지겠지만, 좋은 일자리 소개해주고 부업도 되네요..신기방통",no_specific_comment,no_answer
Jaehun Seok,5,2015년 6월 19일,no_answer,갓앱갓앱,no_specific_comment,no_answer
SEUNGKOOK BAEK,5,2015년 6월 19일,no_answer,ㅎㅎ 간단한 추천만으로 짭짤한 부업이 될 것 같아 좋네요. 추천 드립니다.,no_specific_comment,no_answer
