user_name,user_app_rating,user_review_date,company_comment_date,user_simple_comment,user_specific_comment,company_answer_check
ᄋᄋ,2,2019년 7월 12일,2019년 7월 12일,딴건 다 괜찮은데 구입할때 무통장입금이 안되니깐 살수가 없네요 무통장입금도 만들어주세요,no_specific_comment,answer
지따,5,2019년 7월 12일,no_answer,이거 넘좋아용><오랫동안 화해가 있어스면 좋겠어욤^^,no_specific_comment,no_answer
송태영,4,2019년 7월 12일,2019년 7월 12일,"리뷰가 누가봐도 조작이 아닌 실 사용자가 작성했다는 점이 보이고, 이용자를 위한 이벤트가 다양하다는 점이 아주 좋아요^^ 옥에 티라면 화해쇼핑으로 구매 가능한 브랜드가 생각보다 적고, 화해쇼핑을 이용할 가격이나 편리함 면에서 메리트라 적어서 아쉽습니다ㅠㅠ",no_specific_comment,answer
JS Yi,5,2019년 7월 11일,no_answer,성분 분석이 진짜 짱임,no_specific_comment,no_answer
살냥,2,2019년 7월 10일,2019년 7월 12일,인터넷 연결 상태 정상인데 자꾸 데이터 수신에 실패했다고 뜨네요,no_specific_comment,answer
조기열,5,2019년 7월 10일,no_answer,ㅅㄴㅜㅚ븢ㅅ느ㅡ누신ㅡㅅㅜㄷㄴ트ㅡㅡㅡㅡㅡㅡㅡㅡ,no_specific_comment,no_answer
Joong kyung,4,2019년 7월 10일,2019년 7월 10일,많은 분들의 솔직한 화장품리뷰를 볼 수 있어서 좋은거 같아요~화장품에 대애 1도 몰랐는데 이 어플을 통해서 좀 알게 된 거 같아요~ 다 좋은데 단점이 하나 있어요ㅜ 예전에는 구입하는 버튼이 있었는데 최근부터 맘에 드는걸 살려고 구입버튼을 찾아보면 안 보이더라구요ㅜ이거 혹시 저만 그런건가요??,no_specific_comment,answer
숄뎨,4,2019년 7월 9일,2019년 7월 10일,"간단히 말하자면 많은 사람들의 리뷰를 볼 수 있어서, 총 별점을 볼 수 있어서, 저의 피부 상태에 따라 빠르게 검색할 수 있어서, 이벤트에 참여 할 수 있어서(아직 한 번도 당첨되보진 않았지만) 화장품의 성분을, 그 성분의 역할, 의도 등을 알 수 있어서 정말 편리하고 믿음이 갔지만 인터넷 배송이 힘들 수 있는 저에겐 그 화장품이 어느 로드샵에서 파는지 알 수 있었으면 좋겠습니다. 예를들어 제가 코스알엑스 제품의 '아하/바하 클래리파잉 트리트먼트 토너'제품을 찾는데 앞서 말씀드린것과 같이 저처럼 인터넷 배송이 힘드신 분들을 위해 제...전체 리뷰","간단히 말하자면 많은 사람들의 리뷰를 볼 수 있어서, 총 별점을 볼 수 있어서, 저의 피부 상태에 따라 빠르게 검색할 수 있어서, 이벤트에 참여 할 수 있어서(아직 한 번도 당첨되보진 않았지만) 화장품의 성분을, 그 성분의 역할, 의도 등을 알 수 있어서 정말 편리하고 믿음이 갔지만 인터넷 배송이 힘들 수 있는 저에겐 그 화장품이 어느 로드샵에서 파는지 알 수 있었으면 좋겠습니다. 예를들어 제가 코스알엑스 제품의 '아하/바하 클래리파잉 트리트먼트 토너'제품을 찾는데 앞서 말씀드린것과 같이 저처럼 인터넷 배송이 힘드신 분들을 위해 제품 이름 옆에 이 제품은 (예)올리브영, 랄라블라, 롭스에서 팔고있습니다. 와 같이 오프라인 매장을 함께 알려주시면 더더욱 괜찮을 것 같아요.",answer
서지민,4,2019년 7월 8일,2019년 7월 10일,화장품에 대해 모르는게 많았는데 알게된것같아요! 다만 화화설이 많이 나왔으면 좋겠네요ㅎ,no_specific_comment,answer
슈니,5,2019년 7월 8일,no_answer,빠르고 편하게 화장품을 볼수있고 리뷰도 세세하공ㅇ 이벤트도 많아 지금까지 써본 어플중에 인생어플입니다~ 너무 편하고 효율성도 갑ㅂ!,no_specific_comment,no_answer
예랑,4,2019년 7월 8일,2019년 7월 10일,리뷰볼때 내피부 맞춤이라는 기능이 정말 좋은것같아요. 카테고리별로 분류되어 있는것도 좋았는데 아쉬운점은 피부타입별로 분류된것이 없었다는게 아쉬운것같아요 피부타입별로 선택하여 검색할수있는 기능이 있었으면 매우 유용하고 편리할거라고 생각합니다!,no_specific_comment,answer
이채령,5,2019년 7월 7일,no_answer,정말 잘 좋은 화장품을 사용할 수 있어서 좋아요.,no_specific_comment,no_answer
이진아,4,2019년 7월 7일,no_answer,화장품에 대한정보를 많이 알 수 있어좋습니다 또 이벤트를 많이하기때문에 화장품에 쓰는돈 을절약할수있습니다 그리고 꿀팁들이많이있어 더욱 더 좋습니다,no_specific_comment,no_answer
김민지,4,2019년 7월 7일,2019년 7월 8일,정말 성분분석과 리뷰면에서 좋은 어플이예요. 다만 고민이나 팁을 공유하는 상담방 같은게 있었으면 하네요!,no_specific_comment,answer
동동,4,2019년 7월 7일,2019년 7월 10일,잘 쓰고 있다가 이번에 화해쇼핑에서 처음 구매해봤는데 주문/배송 조회-주문상세 들어가면 무한로딩이 걸리네요.. 이 점만 고쳐주시면 좋겠습니다.,no_specific_comment,answer
조담희,5,2019년 7월 7일,2019년 7월 8일,이거 당첨 되면 리뷰하자나요..근데 어디에다가 리뷰 올려요?,no_specific_comment,answer
찐니,4,2019년 7월 7일,2019년 7월 8일,다 좋은데 그 즐겨찾기가 어디에 있나요? 안보여서요ㅠㅠ 알려주세여,no_specific_comment,answer
A iMihA,5,2019년 7월 6일,no_answer,전성분이랑 사용후기 확인할수 있어서 너무 도움이 되는 어플이에요,no_specific_comment,no_answer
김미영,3,2019년 7월 6일,2019년 7월 8일,화해란 앱이 좋긴 하다 사람들의 리뷰를 보면서 살수도 있고 좋은데 한가지 무통장 입금이 없어서 그게 좀 이쉽다,no_specific_comment,answer
[ 바이루 ]_ 하이,1,2019년 7월 6일,2019년 7월 8일,화해포인트로 구매할려고 했는데 왜 화해포인트 입력이 안되죠? 쿠폰 날렸네요,no_specific_comment,answer
은결_,4,2019년 7월 5일,no_answer,사랑해요 ♥,no_specific_comment,no_answer
됴됴됴,5,2019년 7월 5일,no_answer,화장품에 대해서 잘 몰라 조금이나마 똑똑하게 구매하자해서 어플을 깔기 시작했어요! 처음 어플을 쓰는 사람들도 카테고리별로 정리되어있어 쉽게 사용하기 좋더라구요! 또한 화해어플에서 화장품 구입시 조금 더 싸기도 해서 아직까지 잘 쓰고있습니다ㅎㅎ,no_specific_comment,no_answer
힌예,3,2019년 7월 5일,2019년 7월 10일,평소엔 잘 써서 불만이 없었는데 현재 데이터 수신 실패로 계속 오류뜹니다. 빠른 시일 내에 고쳐주세요.,no_specific_comment,answer
황시내,1,2019년 7월 5일,2019년 7월 10일,계속 데이타 수신에 실패했다고 하네요,no_specific_comment,answer
오화영,4,2019년 7월 5일,2019년 7월 9일,너무너무 잘쓰고 있습니다! 그런데 이젲 제품등록요청 서비스는 안하는건가요? 볼때마다 마감되었다고 하고 요청가능한시간에 봐도 항상 마감되었다고 하네요,no_specific_comment,answer
Lauren _,3,2019년 7월 5일,2019년 7월 9일,앱 기능은 좋은데 버퍼링과 네트워크 연결상태가 안좋아서 지금 못하고 있어요 아예 안들어가지다가 지금은 들어가지긴하는데 아무것도 못하고 있어요...,no_specific_comment,answer
Google 사용자,1,2019년 7월 5일,2019년 7월 9일,업데이트 하래서 이 앱 업데 했는데 와파도 빵빵한데 아침에 시간만 잡아먹은 데이터수신 안되고ㄴ로딩 느린 이유 설명좀,no_specific_comment,answer
취발이,3,2019년 7월 5일,2019년 7월 9일,서버관리좀...,no_specific_comment,answer
웅엥웅,4,2019년 7월 5일,2019년 7월 9일,왜 자꾸 데이터 수신이 안될까요 ;-;.... 매인은 뜨고 랭킹은 안뜨고..,no_specific_comment,answer
김윙크,3,2019년 7월 5일,2019년 7월 9일,오류 수정했다고 하는데 또 데이터 수신 오류 뜨는데요? 앱 못들어가고 있어요ㅠ,no_specific_comment,answer
Rosie_ park_,4,2019년 7월 5일,2019년 7월 9일,다른 어플들은 잘 되는데 저번에도 그러더니 오늘도 데이터 수신에 실패했다고 안된다하네요.. 2번정도 지웠다 다시 설치했는데ㅠㅠ,no_specific_comment,answer
이후경,3,2019년 7월 5일,2019년 7월 9일,아하.. 자꾸 데이터수신오류라고만 뜨네요 데이터 빵빵한데..,no_specific_comment,answer
Joo Eun Jeon,1,2019년 7월 5일,2019년 7월 9일,인터넷 연결 상태 멀쩡한데 왜 가입하려고 하면 데이터전송이 실패했다며 네트워크 상태를 확인하라고 뜨나요?,no_specific_comment,answer
김민정,4,2019년 7월 4일,2019년 7월 5일,이것저것 따져보고사는 저에게 딱맞는 어플입니다 하지만!! 결제할때 카카오페이가 있었으면합니다 학생이라 신용카드가 없어서 결제가 힘드네요 다른방법도 뭔가찝찝해요 가능하시면 추가해주세요. 결제가 어려워서 매번 리뷰만보고 다른어플에서 구매하게 되네요,no_specific_comment,answer
ᄋᄉᄋฅ,5,2019년 7월 4일,2019년 7월 4일,너무 좋은 앱인데요. 결제방법에 무통장입금 같은 것도 추가해주시면 좋을것같아요.....,no_specific_comment,answer
이연,5,2019년 7월 3일,no_answer,유용함미다.. 쵝오,no_specific_comment,no_answer
chaeyeon kim,5,2019년 7월 3일,no_answer,제 피부에 맞는 화장품을 알 수 있어서 너무 좋고 리뷰를 통해 포인트도 얻을 수 있고 화해쇼핑으로 훨씬 싼 가격에 제품을 구매할 수도 있어서 너무 잘 쓰고 있습니다!,no_specific_comment,no_answer
버스Queen,5,2019년 7월 2일,no_answer,너무좋음,no_specific_comment,no_answer
유튜버 루비연기하는,2,2019년 7월 2일,2019년 7월 4일,이벤트 당첨이 너무 안되는 것 같아요 아무래도 앱 지워야할것같내요,no_specific_comment,answer
hanfast2008,2,2019년 7월 2일,2019년 7월 2일,진짜진짜좋은 앱인데 하..치명적인 단점이있다면 카테고리 세분화가 핵 별로임. 베이스 카테고리 는 12개 기능별로 종류별로 세분화가 잘 되어있다면 제일중요하고 종류가많은 기초스킨케어의 카테고리는 8개임. 이게진짜 별거아닌거같지만 엄청불편함. 예를들어 주름개선 기능 크림 을 사고싶어서 랭킹을보면 크림카테는 달랑1개 여기에 수분&주름&미백&스팟등등 걍이름에 크림만들어가면 다여기에몽땅 있다고보면됨. 결국 랭킹이고머고 보다가 상위 몇개만 일일이 눌러보다가 빡쳐서 걍그만둠. 그래서 화해는 따로 걍성분표시나리뷰만 볼때 이용하게됨. 요즘에는 다른...전체 리뷰,진짜진짜좋은 앱인데 하..치명적인 단점이있다면 카테고리 세분화가 핵 별로임. 베이스 카테고리 는 12개 기능별로 종류별로 세분화가 잘 되어있다면 제일중요하고 종류가많은 기초스킨케어의 카테고리는 8개임. 이게진짜 별거아닌거같지만 엄청불편함. 예를들어 주름개선 기능 크림 을 사고싶어서 랭킹을보면 크림카테는 달랑1개 여기에 수분&주름&미백&스팟등등 걍이름에 크림만들어가면 다여기에몽땅 있다고보면됨. 결국 랭킹이고머고 보다가 상위 몇개만 일일이 눌러보다가 빡쳐서 걍그만둠. 그래서 화해는 따로 걍성분표시나리뷰만 볼때 이용하게됨. 요즘에는 다른앱도 성분표시다나와서 리뷰만보게되는 용도로이용함 ㅠ 저장용량도커서 지금 갈아탈까고민중인데도 너무오래쓰고 화장품신기원인 앱이라 제거못하고 자리만차지하고있음 ㅠ진짜 다른건몰라도 제일많이 쓰는 수분크림이라도 카테 나눠줘요. 진짜너무너무불편해요. 제발 ㅠ,answer
이지민,5,2019년 7월 2일,no_answer,다른거써봐두 돌아오개되는 화해어플 화장품 궁금할때이거만 쓴다 ㅇㅅㅇ,no_specific_comment,no_answer
오소정,3,2019년 6월 30일,2019년 7월 1일,결제하는 방법 좀 늘려주세요ㅜㅜ 무이자통장을 하고싶은데 없으니까 불편해요...,no_specific_comment,answer
존잘이13명,1,2019년 6월 30일,2019년 7월 1일,이거 좋다고해서 쓸려고했는데 로그인이 안되요 ..자꾸 데이터 수신에 실패했다고 뜨고 와이파이 연결 잘되있는데 네트워크를 확인하라고하고 .. 내가 와이파이 끄고 데이터로 해봤는데 이것도 안되고 ....,no_specific_comment,answer
양현희,1,2019년 6월 29일,2019년 7월 1일,이거 진짜 여러분 하지마세요 이벤트 당첨 1도안되고 진짜 짜증나요 이벤트를할거면 더 많은사람이 받을수있게하던가,no_specific_comment,answer
롤로니,5,2019년 6월 29일,no_answer,너무좋아요ㅎㅎ 꼭 화장품이 아니더라도 세안제나 트러블안정제 이런것도 리뷰보고 선택잘할수있어서 좋아요 그리고 처음이라 이것저것 해본다고 이벤트 7개신청햇는데 1개 당첨됐네요 너무좋아요ㅎㅎ 저같은 처음사용하는 사람에게도 당첨 되게해주다니 너무좋으니까 꼭 까세요,no_specific_comment,no_answer
호븅식,1,2019년 6월 29일,2019년 7월 1일,아니. 이벤트 참가한게 얼만데 여테 한번도 안돼 짜증나게 ㅆ.. 당첨자 뽑는 기준이 뭐길래 이따구야,no_specific_comment,answer
sy jo,5,2019년 6월 29일,no_answer,항상 잘쓰고 있는 앱. 없어서는 안될 필수앱.,no_specific_comment,no_answer
연채,1,2019년 6월 29일,2019년 7월 1일,이거는 사기죠 이벤트도 다 신청했는데 다 떨어지고,no_specific_comment,answer
이혱,4,2019년 6월 29일,no_answer,나름 괜찮은거 같아요~,no_specific_comment,no_answer
h희진,5,2019년 6월 29일,no_answer,완전 대대대적극 추천 합니다 ^^ 홰해 없이는 화장품을 못사겠어요 진심 레알~~ 성분분석과 제품리뷰 맞춤형어플이에요 제화장품 인생에90프로를 차지해요♥♥♥♥♥♥,no_specific_comment,no_answer
이여자매력있다,2,2019년 6월 28일,2019년 7월 1일,제발 좀 결제 방식 추가해주세요. 속터져서 못사겠네요. 요즘 무통장입금 안되는게 어딨다고..,no_specific_comment,answer
이현영,5,2019년 6월 28일,2019년 6월 28일,전체리뷰를 눌러도 하나도 안떠요.. 네트워크에 이상도 없고 최신버전으로 다운 받은건데 서버 확인 부탁드려요,no_specific_comment,answer
김동우,5,2019년 6월 28일,2019년 6월 28일,리뷰가 안보여요 잘쓰다가 왜이러죠??,no_specific_comment,answer
jj j,2,2019년 6월 28일,2019년 6월 28일,갑자기 이 앱만 네트워크 오류?라고 뜨고 꺼집니다. 사용을 할 수 없어요 ㅠ 거의 몇 년을 썼는데 이런적은 처음이라 당황스럽네요.,no_specific_comment,answer
빛해달별,1,2019년 6월 28일,2019년 6월 28일,앱이 왜 그래요 계속 연결이 안된다 그러네요,no_specific_comment,answer
Jee C.H,4,2019년 6월 28일,2019년 6월 28일,자꾸 데이터수신에 실패했다고 떠요. 데이터 연결 잘되어있고 다른 어플들은 문제 없이 작동되는데 화해만 이래요. 삭제하고 다시깔아도 이러네요. 왜이럴까요?,no_specific_comment,answer
이미현,1,2019년 6월 28일,2019년 6월 28일,갑자기.데이터수신 안된다먄서 어플 안됨 ㅡㅡ,no_specific_comment,answer
이잉이잉,1,2019년 6월 28일,2019년 6월 28일,오늘 처음 다운받았는데 왜 회원가입이안되져.. 데이터수신에실패하셧습니다라고 자꾸뜨는데 집에 와이파이로연결해서 하는디 안되고 데이터로 켜봐도 안되고 왜이러는거죠 도대체 닉네임에서 안넘어가요,no_specific_comment,answer
몰랑이,1,2019년 6월 28일,2019년 6월 28일,가입 자체가 안되네요 삭제했다가 다기 다운 받아보고 데이터를 켰다 껏다 해도 자꾸 네트워크 상태를 확인하라고 뜨네요 이거 어찌된 상황이죠? 가입 자체가 안되네요,no_specific_comment,answer
김지우,1,2019년 6월 28일,2019년 6월 28일,자꾸 데이터수신실패했다고 하는데 왜그런가요?? 화장품결제할때는 안그러더니 결제후에 갑자기그러는데 제대로 주문이된건가요??????결제는 된상태입니다 답변부탁드립니다,no_specific_comment,answer
임서아,4,2019년 6월 28일,2019년 6월 28일,개발자님 렉걸려서 로그인도안되고 데이터키고 와이파이키고 데이터키고 와이파이끄고 별짓다햇는데도 안들어가져요 ㅠ 데이터수신안된다고요 꼼평단해야하는디 렉걸려서어케유?,no_specific_comment,answer
엠버,5,2019년 6월 27일,no_answer,정말 도움됬어요 사람들 후기를 보면서 알맞는 화장품도 찾았구요,no_specific_comment,no_answer
이불밖은위험해,4,2019년 6월 26일,2019년 7월 1일,진짜 화장은 1도 모르는 사람인데 덕분에 뭐가 좋고 뭘 피해야 되는지 알게 됨 리뷰들이 자세하게 되있어서 참고하고 넘 좋음 이벤트도 많이해서 좋음 근데 지금도 많은 정보들이 있지만 좀더 있었으면,no_specific_comment,answer
愛.,2,2019년 6월 26일,2019년 7월 2일,화장품 성분알려주는건 정말 좋은 어플이긴하나 리뷰한번쓰고 내 사용감그대로 라뷰를 작성했더니 지우라고하질않나 이벤트 광고는 많이뜨고 당첨된건하나도없고 광고는 왜 이렇게 많이떠요 그냥 리뷰많이한사람한테뜨게하지 이벤트신청 너무 안되길래 여러게신청했드만 그것또한안되고 뭐죠 ..ㅋㅋ,no_specific_comment,answer
아브라타카브라씨리리뽕,4,2019년 6월 25일,2019년 6월 26일,다 좋은데 이벤트 당첨은 잘 안되는 건가요?? 당첨되신 분들은 답변 남겨 주세유ㅠ 딱히 막 낭첨 되고 싶은건 아니지만 당첨 되보고 싶어서요!!! 당첨되신 분들 좋은 답변 부탁 드려오♡,no_specific_comment,answer
보바,4,2019년 6월 25일,2019년 6월 26일,"화장품을 특가기간에 저렴하게 구매할 수 있다는 게 제일 맘에 드는데, 포인트가 20%밖에 적용이 안 되는 것과 결제수단 선택지가 너무 적다는 부분이 많이 아쉽습니다. 네이버페이나 카카오페이, 무통장입금 중 하나라도 추가해주셨으면 하는 바람입니다. 앞에 있는 리뷰들 살펴보니 같은 요청이 한두번도 아니고 꽤 많은데 아직 추가되지 않았네요. 꼭 확인해주세요!",no_specific_comment,answer
우주최강또링이,5,2019년 6월 25일,no_answer,"돈없어도 스킨이나 이런걸 이벤트로 열어주니까 부담감도없어요 ㅠㅠㅠ당첨되서 써봤는데 진심 대박,,, 피부 뒤집어진거 싹 다 정리되고요. 입술각질 다 없어졌습니다,,화해짱♡♡",no_specific_comment,no_answer
울고싶덕,5,2019년 6월 25일,no_answer,존좋,no_specific_comment,no_answer
세영,5,2019년 6월 25일,no_answer,ㅗㅜㅏ 완전 겁나 좋은 앱이잖아 이건진짜 정말 잘만든듯..,no_specific_comment,no_answer
KEI HI,5,2019년 6월 25일,no_answer,좋아요,no_specific_comment,no_answer
ˇ소은,5,2019년 6월 24일,no_answer,너무 좋아요 ㅠ,no_specific_comment,no_answer
혠뚜ミ,4,2019년 6월 24일,2019년 6월 25일,"제가 화해를 시작한지 얼마 안됬는데 제가 사진 있는 리뷰를 12개 썼어요 . 그중에 9개는 확인된것이고 . 근데 포인트가 그럼 4500원 들어와야 하는데 3500원 밖에 안 들어와서 조금 아쉽네요 . 처음 유저들만 주는 5000 포인트가 오늘까지여서 리뷰 확인 받고 마스카라 사려고 했는데 포인트가 들어오질 않으니 살수가 없네요 ,,,",no_specific_comment,answer
pororo General,3,2019년 6월 24일,2019년 6월 25일,"써본사람들의 플랫폼보다, ""화장품 장사하고싶은 화해""로 앱 수식어가 바뀌어야 될것같다. 뭐하는거니",no_specific_comment,answer
홍유미,1,2019년 6월 24일,2019년 6월 24일,1년전까지만 해도 쓸만했음.리뷰도 참고하고. 요즘은 10대들 글만보임.연령대별로 랭킹 리뷰 볼수있는 필터라도 있었음 좋겠어요.요즘 화해는 성분만보려고 쓰는중.,no_specific_comment,answer
고나영,5,2019년 6월 23일,no_answer,너무 맘에 들고여 암튼 말못하게 좋아염 써보시면 알검니다 제 말 밋으시고 함 써보세염,no_specific_comment,no_answer
심윤희,5,2019년 6월 23일,2019년 6월 24일,뭐가 좋고 성분이 어떤지 잘 구분되있어서 너무 좋은데 생리대도 따로 그렇게 해주실수 없을까요 화장품은 아니지만 여성 청결제도 있는데 생리대도 맨 끝에 하나 해주셨으면 좋겠어요 생리대 유목민들을 위해서요 발암물질 걱정도 되니까 여성용품 코너 해서 거기에 여성청결제랑 생리대 탐폰 생리컵같은거 다 넣어주시면 안될까요,no_specific_comment,answer
민선아,5,2019년 6월 23일,no_answer,유용하고 너무 좋슴당,no_specific_comment,no_answer
에베베벱,4,2019년 6월 23일,2019년 6월 24일,화장품에 들어있는 유해 요소를 다 알려줘서 화장품 고르기가 한결 편해졌어요 그러나 이벤트 신청하는 사람이 많아서 그런지 당첨은 안되네요..화장품 받을려고 까는건 추천드리지 않아요 근데 민감한 피부 이신 분들은 까는걸 추천드려요!,no_specific_comment,answer
딴따라,5,2019년 6월 23일,no_answer,이거 주의성분이랑 피부 타입에 맞게 주의할성분하구 도움이 되는 성분 나와있는거 너무 좋아요ㅜㅜ 그리고 사람들이 가장 많이 쓰고 선호하는 제품이 뭔지 보고 사고싶어지구 제가 쓰는게 나오면 좋은거있죠ㅎㅎ,no_specific_comment,no_answer
김지은,5,2019년 6월 22일,no_answer,"화해앱 솔직히, 이거 없음 못살아요! 성분도 리뷰도 없이 화장품을 산다는거...이제는 상상도 할수 없습니다. 화해를 쓰는 사람이라면 모두 공감하실거예요~ 옵션이 아닌 필수앱입니다!! 만들어주셔서 감사합니다♡",no_specific_comment,no_answer
선정,5,2019년 6월 22일,no_answer,화해에서 성분들을 꼼꼼히 따져주니까 물건 하나 살때도 화해 어플을 이용하여 성분을 살펴보고 사니까 더욱 안심되고 믿음이 가는 어플이에요❤,no_specific_comment,no_answer
강보림,5,2019년 6월 22일,no_answer,성분이 하나하나 다 나와있어서 좋다,no_specific_comment,no_answer
